,Hour,Point,Energy,Timestamp,Date,Day of Week,Out_of_Office,Presurvey,Weekly_Survey,Before_Game_Baseline,In_Game_Baseline
4329,17,10.0,41.61110885915739,2019-11-26 17:00:00,2019-11-26,Tuesday,0,4.82,2.3,32.26346153846155,148.65119542561163
4330,8,9.974254608154297,99.12282581036371,2019-11-27 08:00:00,2019-11-27,Wednesday,0,4.82,2.3,10.682692269358972,69.33568315440023
4331,9,0.0,187.35098599092655,2019-11-27 09:00:00,2019-11-27,Wednesday,0,4.82,2.3,13.772820499999998,139.37923328004499
4332,10,10.0,156.8887187711826,2019-11-27 10:00:00,2019-11-27,Wednesday,0,4.82,2.3,23.574230782051288,116.00363185290688
4333,11,9.55092716217041,148.55830307612712,2019-11-27 11:00:00,2019-11-27,Wednesday,0,4.82,2.3,28.29641039743591,151.03889985778318
4334,12,0.0,265.8546360917951,2019-11-27 12:00:00,2019-11-27,Wednesday,0,4.82,2.3,27.88987164102565,199.3826287119997
4335,13,9.997236251831056,218.91942644999284,2019-11-27 13:00:00,2019-11-27,Wednesday,0,4.82,2.3,30.10294885897436,191.72895735812625
4336,14,9.999990463256836,438.54667273125335,2019-11-27 14:00:00,2019-11-27,Wednesday,0,4.82,2.3,28.945896025641037,385.1464217600682
4337,15,3.337860107421875e-06,425.4020650832914,2019-11-27 15:00:00,2019-11-27,Wednesday,0,4.82,2.3,30.78487307692308,297.6430875871811
4338,16,0.0,348.3007309048913,2019-11-27 16:00:00,2019-11-27,Wednesday,0,4.82,2.3,28.57807692307692,304.2739960886928
4339,17,5.7277913093566895,101.90968899996945,2019-11-27 17:00:00,2019-11-27,Wednesday,0,4.82,2.3,33.72666666666667,94.42156364643229
4340,8,9.983416557312012,88.16649891505581,2019-11-28 08:00:00,2019-11-28,Thursday,0,4.82,2.3,8.531474358974357,58.51896252703288
4341,9,0.0,122.53187815731165,2019-11-28 09:00:00,2019-11-28,Thursday,0,4.82,2.3,11.331923076923074,118.02451798072536
4342,10,10.0,96.73614106806288,2019-11-28 10:00:00,2019-11-28,Thursday,0,4.82,2.3,26.189486910256413,82.51548367925757
4343,11,9.70880889892578,109.19702464736494,2019-11-28 11:00:00,2019-11-28,Thursday,0,4.82,2.3,29.64820411525641,136.36241010318528
4344,12,0.007895469665527344,205.73755671508619,2019-11-28 12:00:00,2019-11-28,Thursday,0,4.82,2.3,29.592628205128197,164.88072631287173
4345,13,4.609080314636231,257.59040079217016,2019-11-28 13:00:00,2019-11-28,Thursday,0,4.82,2.3,30.13596256410257,272.70328266957216
4346,14,0.658022403717041,380.4785902962237,2019-11-28 14:00:00,2019-11-28,Thursday,0,4.82,2.3,30.004745256410256,348.7155614534375
4347,15,0.0,384.91430289817833,2019-11-28 15:00:00,2019-11-28,Thursday,0,4.82,2.3,34.311729487307694,320.47903282225116
4348,16,0.0,296.0014150945484,2019-11-28 16:00:00,2019-11-28,Thursday,0,4.82,2.3,31.939422948717947,256.36655540715185
4349,17,9.985227584838867,57.17308125671185,2019-11-28 17:00:00,2019-11-28,Thursday,0,4.82,2.3,30.698589743589743,146.83741195196674
4350,8,9.987401008605957,111.74532559373353,2019-11-29 08:00:00,2019-11-29,Friday,0,4.82,2.3,7.930641000000001,73.26800507879892
4351,9,0.0,145.68832502899141,2019-11-29 09:00:00,2019-11-29,Friday,0,4.82,2.3,10.78589743602564,136.05046963640098
4352,10,10.0,98.78978197096713,2019-11-29 10:00:00,2019-11-29,Friday,0,4.82,2.3,18.938846153846157,107.99383313575493
4353,11,7.634976387023926,159.3328349262245,2019-11-29 11:00:00,2019-11-29,Friday,0,4.82,2.3,22.847948717948714,183.38751205728454
4354,12,0.027207374572753903,213.5191506052768,2019-11-29 12:00:00,2019-11-29,Friday,0,4.82,2.3,26.524358974358968,82.17368316573787
4355,13,0.0,353.348805583861,2019-11-29 13:00:00,2019-11-29,Friday,0,4.82,2.3,24.31500001282052,293.32352231584315
4356,14,9.999996185302734,398.8029748648504,2019-11-29 14:00:00,2019-11-29,Friday,0,4.82,2.3,25.474807807692304,406.3063471608773
4357,15,0.0,405.65213339342245,2019-11-29 15:00:00,2019-11-29,Friday,0,4.82,2.3,26.893204987179484,369.2727874953457
4358,16,0.0,302.20907492067533,2019-11-29 16:00:00,2019-11-29,Friday,0,4.82,2.3,26.57064103846153,308.38858863966516
4359,17,9.999719619750977,57.28664861172368,2019-11-29 17:00:00,2019-11-29,Friday,0,4.82,2.3,26.405970256410257,136.91892359298387
4360,8,9.988337516784668,134.8529062999224,2019-11-30 08:00:00,2019-11-30,Saturday,0,4.82,2.3,6.560512782179488,49.70210389661687
4361,9,0.0,182.46352808009144,2019-11-30 09:00:00,2019-11-30,Saturday,0,4.82,2.3,6.4612820769230765,110.9454546663299
4362,10,10.0,133.04599733078123,2019-11-30 10:00:00,2019-11-30,Saturday,0,4.82,2.3,6.5220512948717975,75.75949022726357
4363,11,5.731059074401856,221.32867382960288,2019-11-30 11:00:00,2019-11-30,Saturday,0,4.82,2.3,7.012564089743588,171.5288943430473
4364,12,0.00012826919555664062,284.7202091633693,2019-11-30 12:00:00,2019-11-30,Saturday,0,4.82,2.3,10.323203846153849,148.748445284116
4365,13,0.0011425018310546875,419.3573636660579,2019-11-30 13:00:00,2019-11-30,Saturday,0,4.82,2.3,8.487565384615385,236.6145671677886
4366,14,0.0,496.29189537374015,2019-11-30 14:00:00,2019-11-30,Saturday,0,4.82,2.3,10.878719089743589,337.3207280392925
4367,15,9.99992847442627,355.2282461463753,2019-11-30 15:00:00,2019-11-30,Saturday,0,4.82,2.3,10.176409115384617,256.43582660826735
4368,16,0.0,346.40909406006637,2019-11-30 16:00:00,2019-11-30,Saturday,0,4.82,2.3,11.0275641025641,237.7776020792719
4369,17,9.99998664855957,104.65186819100954,2019-11-30 17:00:00,2019-11-30,Saturday,0,4.82,2.3,11.056923076923082,81.31077459602605
4370,8,9.999996185302734,54.93134163070396,2019-12-01 08:00:00,2019-12-01,Sunday,0,4.82,2.3,6.526794897435898,73.19911694613337
4371,9,0.0,132.37801326913484,2019-12-01 09:00:00,2019-12-01,Sunday,0,4.82,2.3,6.1715384615384625,142.89848792680672
4372,10,10.0,76.56918176116487,2019-12-01 10:00:00,2019-12-01,Sunday,0,4.82,2.3,6.655641012820514,109.51039042442513
4373,11,0.0010251998901367188,237.95722155558758,2019-12-01 11:00:00,2019-12-01,Sunday,0,4.82,2.3,6.773974371794873,238.19372655113412
4374,12,8.702896118164062,68.32594484765755,2019-12-01 12:00:00,2019-12-01,Sunday,0,4.82,2.3,7.644743602564103,133.92413819499563
4375,13,10.0,149.73980007564145,2019-12-01 13:00:00,2019-12-01,Sunday,0,4.82,2.3,7.025129461538459,254.3761359750272
4376,14,9.999863624572754,351.6529649297318,2019-12-01 14:00:00,2019-12-01,Sunday,0,4.82,2.3,7.214229512820514,416.1348719039746
4377,15,0.0007252693176269531,334.84774075197635,2019-12-01 15:00:00,2019-12-01,Sunday,0,4.82,2.3,7.133589743589742,330.34992228351103
4378,16,0.0,259.68327159924513,2019-12-01 16:00:00,2019-12-01,Sunday,0,4.82,2.3,5.554230756410253,307.9642553034818
4379,17,0.0009999275207519533,139.0796668566243,2019-12-01 17:00:00,2019-12-01,Sunday,0,4.82,2.3,7.786860256410253,149.45047050420945
4380,8,0.2277412414550781,88.21343041693926,2019-12-02 08:00:00,2019-12-02,Monday,0,4.82,3.32,5.949807653846152,60.22680301319023
4381,9,0.0,159.03808850944912,2019-12-02 09:00:00,2019-12-02,Monday,0,4.82,3.32,11.048076935897436,129.76183474097115
4382,10,10.0,115.70019935705209,2019-12-02 10:00:00,2019-12-02,Monday,0,4.82,3.32,20.65320498717949,98.11541565928722
4383,11,1.942410469055176,242.06099718605992,2019-12-02 11:00:00,2019-12-02,Monday,0,4.82,3.32,27.247948717948717,192.3162776805798
4384,12,0.0,239.53369700185783,2019-12-02 12:00:00,2019-12-02,Monday,0,4.82,3.32,28.968846038461532,149.14735687260668
4385,13,9.999991416931152,192.68056639621932,2019-12-02 13:00:00,2019-12-02,Monday,0,4.82,3.32,26.78608985897436,248.49536031497001
4386,14,0.10129356384277344,440.5888396083025,2019-12-02 14:00:00,2019-12-02,Monday,0,4.82,3.32,26.64153858974359,375.38771234527
4387,15,10.0,306.02768004531293,2019-12-02 15:00:00,2019-12-02,Monday,0,4.82,3.32,27.686538461538454,277.72466704047014
4388,16,0.0,317.8106835108288,2019-12-02 16:00:00,2019-12-02,Monday,0,4.82,3.32,29.074935897435893,277.62072741013384
4389,17,9.998430252075195,57.77709719150028,2019-12-02 17:00:00,2019-12-02,Monday,0,4.82,3.32,30.39,114.9727324481127
4390,8,1.0267996788024902,61.51693436788144,2019-12-03 08:00:00,2019-12-03,Tuesday,0,4.82,3.32,9.958076923076923,50.59143038778061
4391,9,0.0,162.79648081288425,2019-12-03 09:00:00,2019-12-03,Tuesday,0,4.82,3.32,14.314487166666664,129.00692082680447
4392,10,10.0,105.23387520380965,2019-12-03 10:00:00,2019-12-03,Tuesday,0,4.82,3.32,32.51307691025641,101.10250571866008
4393,11,3.12618374824524,226.6761515556728,2019-12-03 11:00:00,2019-12-03,Tuesday,0,4.82,3.32,30.210126666666664,198.5875246111835
4394,12,0.00038909912109375,222.8416584980272,2019-12-03 12:00:00,2019-12-03,Tuesday,0,4.82,3.32,33.25846307692308,225.30644392413726
4395,13,9.956933975219727,165.57287918896375,2019-12-03 13:00:00,2019-12-03,Tuesday,0,4.82,3.32,28.521539615384626,178.4627625083174
4396,14,9.999975204467773,335.4097041079925,2019-12-03 14:00:00,2019-12-03,Tuesday,0,4.82,3.32,28.508714230769233,362.0803821175635
4397,15,0.0,367.09287215205285,2019-12-03 15:00:00,2019-12-03,Tuesday,0,4.82,3.32,34.019105,292.55799052519563
4398,16,0.0,269.7274717953478,2019-12-03 16:00:00,2019-12-03,Tuesday,0,4.82,3.32,32.231666794871806,287.42441816381745
4399,17,3.732688665390015,88.45816029557554,2019-12-03 17:00:00,2019-12-03,Tuesday,0,4.82,3.32,32.26346153846155,83.13396868284156
4400,8,6.181783676147461,60.7972630154278,2019-12-04 08:00:00,2019-12-04,Wednesday,0,4.82,3.32,10.682692269358972,74.6663852095202
4401,9,0.0,131.69834242755982,2019-12-04 09:00:00,2019-12-04,Wednesday,0,4.82,3.32,13.772820499999998,156.86741202735485
4402,10,10.0,130.98140389842845,2019-12-04 10:00:00,2019-12-04,Wednesday,0,4.82,3.32,23.574230782051288,127.93117127823184
4403,11,2.2079944610595703,233.06562416988967,2019-12-04 11:00:00,2019-12-04,Wednesday,0,4.82,3.32,28.29641039743591,163.24805145400092
4404,12,3.1555263996124268,193.44718131047142,2019-12-04 12:00:00,2019-12-04,Wednesday,0,4.82,3.32,27.88987164102565,219.77101384397255
4405,13,7.086923122406006,280.1726793271792,2019-12-04 13:00:00,2019-12-04,Wednesday,0,4.82,3.32,30.10294885897436,212.53515275154504
4406,14,9.230575561523438,399.9367459189597,2019-12-04 14:00:00,2019-12-04,Wednesday,0,4.82,3.32,28.945896025641037,412.8148304220219
4407,15,0.06589698791503906,392.7118487916318,2019-12-04 15:00:00,2019-12-04,Wednesday,0,4.82,3.32,30.78487307692308,359.30367373811583
4408,16,0.0,292.1783223185448,2019-12-04 16:00:00,2019-12-04,Wednesday,0,4.82,3.32,28.57807692307692,333.4226574182
4409,17,7.4180731773376465,68.8442676069681,2019-12-04 17:00:00,2019-12-04,Wednesday,0,4.82,3.32,33.72666666666667,111.13047193172683
4410,8,2.113357782363892,108.6402118713432,2019-12-05 08:00:00,2019-12-05,Thursday,0,4.82,3.32,8.531474358974357,47.67080434945035
4411,9,0.0,145.55708046383478,2019-12-05 09:00:00,2019-12-05,Thursday,0,4.82,3.32,11.331923076923074,115.14194195694408
4412,10,10.0,143.74299545398242,2019-12-05 10:00:00,2019-12-05,Thursday,0,4.82,3.32,26.189486910256413,79.09456563317178
4413,11,0.010411262512207031,336.49815355527215,2019-12-05 11:00:00,2019-12-05,Thursday,0,4.82,3.32,29.64820411525641,128.2392061472863
4414,12,0.0,246.8174858408469,2019-12-05 12:00:00,2019-12-05,Thursday,0,4.82,3.32,29.592628205128197,151.1516921380705
4415,13,1.430511474609375e-05,370.8979964190518,2019-12-05 13:00:00,2019-12-05,Thursday,0,4.82,3.32,30.13596256410257,239.68400921277896
4416,14,0.0,507.76785788490236,2019-12-05 14:00:00,2019-12-05,Thursday,0,4.82,3.32,30.004745256410256,340.65725682612634
4417,15,5.8499512672424325,406.60564771581255,2019-12-05 15:00:00,2019-12-05,Thursday,0,4.82,3.32,34.311729487307694,306.5003349374044
4418,16,0.0,317.16516690026083,2019-12-05 16:00:00,2019-12-05,Thursday,0,4.82,3.32,31.939422948717947,251.9222305851561
4419,17,9.996481895446776,92.96524676365236,2019-12-05 17:00:00,2019-12-05,Thursday,0,4.82,3.32,30.698589743589743,107.585398637378
4420,8,9.991693496704102,69.99034298150559,2019-12-06 08:00:00,2019-12-06,Friday,0,4.82,3.32,7.930641000000001,70.39365320687777
4421,9,0.0,120.41827798204099,2019-12-06 09:00:00,2019-12-06,Friday,0,4.82,3.32,10.78589743602564,141.47205816004669
4422,10,10.0,97.61565992936085,2019-12-06 10:00:00,2019-12-06,Friday,0,4.82,3.32,18.938846153846157,107.62118495290409
4423,11,0.0022263526916503906,297.01425422775503,2019-12-06 11:00:00,2019-12-06,Friday,0,4.82,3.32,22.847948717948714,197.4018445105054
4424,12,8.918105125427246,138.88989576287287,2019-12-06 12:00:00,2019-12-06,Friday,0,4.82,3.32,26.524358974358968,133.8298238703285
4425,13,10.0,164.02682779245885,2019-12-06 13:00:00,2019-12-06,Friday,0,4.82,3.32,24.31500001282052,304.66998555544114
4426,14,0.0,346.83793302679373,2019-12-06 14:00:00,2019-12-06,Friday,0,4.82,3.32,25.474807807692304,415.25835986402495
4427,15,10.0,262.76692940290934,2019-12-06 15:00:00,2019-12-06,Friday,0,4.82,3.32,26.893204987179484,375.9777841124434
4428,16,0.0,268.61280768060294,2019-12-06 16:00:00,2019-12-06,Friday,0,4.82,3.32,26.57064103846153,311.5862474031633
4429,17,9.99999713897705,44.612102397955454,2019-12-06 17:00:00,2019-12-06,Friday,0,4.82,3.32,26.405970256410257,137.15711739236113
4430,8,9.812393188476562,97.57746671811243,2019-12-07 08:00:00,2019-12-07,Saturday,0,4.82,3.32,6.560512782179488,59.18112009523003
4431,9,0.0,208.685151488886,2019-12-07 09:00:00,2019-12-07,Saturday,0,4.82,3.32,6.4612820769230765,129.49343488112177
4432,10,10.0,134.88778478352194,2019-12-07 10:00:00,2019-12-07,Saturday,0,4.82,3.32,6.5220512948717975,90.17382708201728
4433,11,8.951654434204102,176.26559858261203,2019-12-07 11:00:00,2019-12-07,Saturday,0,4.82,3.32,7.012564089743588,183.37639086074174
4434,12,0.007888317108154297,283.4694936207217,2019-12-07 12:00:00,2019-12-07,Saturday,0,4.82,3.32,10.323203846153849,169.87094302359017
4435,13,10.0,243.79232292190946,2019-12-07 13:00:00,2019-12-07,Saturday,0,4.82,3.32,8.487565384615385,271.03689648502854
4436,14,9.697834014892578,423.4519965284706,2019-12-07 14:00:00,2019-12-07,Saturday,0,4.82,3.32,10.878719089743589,374.9575120211451
