hour,iteration,timestamp,reward,actions,price_signal
0,1,2012-01-03,-11.675962406874364,0.0009430768,0.30153157102760997
1,1,2012-01-03,-11.675962406874364,0.00015934111,0.28079231947239003
2,1,2012-01-03,-11.675962406874364,0.3884425,0.27852277747239
3,1,2012-01-03,-11.675962406874364,0.3921711,0.27806721247238997
4,1,2012-01-03,-11.675962406874364,0.18892728,0.28124719425
5,1,2012-01-03,-11.675962406874364,0.42386177,0.26641372177760997
6,1,2012-01-03,-11.675962406874364,0.086380124,0.26459629349999997
7,1,2012-01-03,-11.675962406874364,0.3845351,0.26323512052761
8,1,2012-01-03,-11.675962406874364,0.14531946,1.001785146
9,1,2012-01-03,-11.675962406874364,0.35820132,0.4773649300322999
10,1,2012-01-03,-11.675962406874364,0.29651982,0.39492127949999994
11,1,2012-01-03,-11.675962406874364,0.0,1.195577232177
12,1,2012-01-03,-11.675962406874364,0.2661838,-0.019207518000000093
13,1,2012-01-03,-11.675962406874364,0.0009416345,0.44522610732299994
14,1,2012-01-03,-11.675962406874364,0.3402539,1.0495440871769999
15,1,2012-01-03,-11.675962406874364,0.00049073645,0.8295578311770001
16,1,2012-01-03,-11.675962406874364,0.0006405064,1.257110993823
17,1,2012-01-03,-11.675962406874364,0.29358417,1.45908144
18,1,2012-01-03,-11.675962406874364,0.17705634,1.436414914677
19,1,2012-01-03,-11.675962406874364,0.4463696,1.429951684677
20,1,2012-01-03,-11.675962406874364,0.0,1.3732837574999999
21,1,2012-01-03,-11.675962406874364,0.0,1.1478464054739
22,1,2012-01-03,-11.675962406874364,2.4533103e-05,0.9364573432500001
23,1,2012-01-03,-11.675962406874364,0.00063839584,0.38206165799999997
0,2,2012-01-04,-11.676359954460311,0.0,0.30153157102760997
1,2,2012-01-04,-11.676359954460311,0.0,0.28079231947239003
2,2,2012-01-04,-11.676359954460311,0.39876938,0.27852277747239
3,2,2012-01-04,-11.676359954460311,0.40172723,0.27806721247238997
4,2,2012-01-04,-11.676359954460311,0.17782179,0.28124719425
5,2,2012-01-04,-11.676359954460311,0.4123407,0.26641372177760997
6,2,2012-01-04,-11.676359954460311,0.097609684,0.26459629349999997
7,2,2012-01-04,-11.676359954460311,0.3949163,0.26323512052761
8,2,2012-01-04,-11.676359954460311,0.15576386,1.001785146
9,2,2012-01-04,-11.676359954460311,0.36949235,0.4773649300322999
10,2,2012-01-04,-11.676359954460311,0.3104154,0.39492127949999994
11,2,2012-01-04,-11.676359954460311,0.00044109052,1.195577232177
12,2,2012-01-04,-11.676359954460311,0.25288916,-0.019207518000000093
13,2,2012-01-04,-11.676359954460311,0.00091867987,0.44522610732299994
14,2,2012-01-04,-11.676359954460311,0.3316716,1.0495440871769999
15,2,2012-01-04,-11.676359954460311,0.0013428484,0.8295578311770001
16,2,2012-01-04,-11.676359954460311,0.0,1.257110993823
17,2,2012-01-04,-11.676359954460311,0.3036523,1.45908144
18,2,2012-01-04,-11.676359954460311,0.16586132,1.436414914677
19,2,2012-01-04,-11.676359954460311,0.43718627,1.429951684677
20,2,2012-01-04,-11.676359954460311,0.0007121761,1.3732837574999999
21,2,2012-01-04,-11.676359954460311,0.0,1.1478464054739
