hour,iteration,timestamp,demands,ideal_demands,reward,actions,price_signal
0,1,2012-01-03,19.0,361.0,-23.133900428623182,0.6168176,0.33483268222239
1,1,2012-01-03,19.0,29.831115606633904,-23.133900428623182,1.0127878,0.34028220600000003
2,1,2012-01-03,19.0,361.0,-23.133900428623182,0.0,0.33596745322239
3,1,2012-01-03,19.0,361.0,-23.133900428623182,0.0,0.33301525402761
4,1,2012-01-03,19.0,361.0,-23.133900428623182,0.54207516,0.33362129347239006
5,1,2012-01-03,19.0,361.0,-23.133900428623182,0.13640605,0.3251450235
6,1,2012-01-03,40.841406384413915,361.0,-23.133900428623182,0.060970724,0.32196711247239
7,1,2012-01-03,19.0,361.0,-23.133900428623182,1.362571,0.32363061502761
8,1,2012-01-03,19.0,19.0,-23.133900428623182,2.2469096,1.0718913270000001
9,1,2012-01-03,245.04843830648352,19.0,-23.133900428623182,0.0,0.7922107949999999
10,1,2012-01-03,361.0,19.0,-23.133900428623182,0.0,1.000317272823
11,1,2012-01-03,39.31365510646911,19.0,-23.133900428623182,1.9074814,0.5360606518229999
12,1,2012-01-03,361.0,19.0,-23.133900428623182,0.0,0.7560528826770001
13,1,2012-01-03,337.92801960402545,19.0,-23.133900428623182,0.84516954,0.549628105323
14,1,2012-01-03,361.0,19.0,-23.133900428623182,0.0,1.246172921823
15,1,2012-01-03,361.0,19.0,-23.133900428623182,1.0414736,1.528462486323
16,1,2012-01-03,361.0,19.0,-23.133900428623182,0.0,1.708351037823
17,1,2012-01-03,19.0,19.0,-23.133900428623182,1.4653306,1.8063427771770002
18,1,2012-01-03,20.33397066758613,19.0,-23.133900428623182,0.9004247,1.7098319925
19,1,2012-01-03,102.1035159610348,19.0,-23.133900428623182,0.0,1.720899587823
20,1,2012-01-03,40.841406384413915,19.0,-23.133900428623182,0.0,1.679905234677
21,1,2012-01-03,20.420703192206958,19.0,-23.133900428623182,0.0,1.3184410027239
22,1,2012-01-03,19.0,19.0,-23.133900428623182,0.0,0.9708925349739
23,1,2012-01-03,19.0,19.0,-23.133900428623182,0.12672016,0.35352603277761
