hour,iteration,timestamp,demands,ideal_demands,reward,actions,price_signal
0,1,2012-01-03,19.0,27.11598475598367,-24.87768564515068,1.8192588,0.30153157102760997
1,1,2012-01-03,19.0,361.0,-24.87768564515068,0.42398062,0.28079231947239003
2,1,2012-01-03,19.0,361.0,-24.87768564515068,0.061478537,0.27852277747239
3,1,2012-01-03,19.0,361.0,-24.87768564515068,1.4496816,0.27806721247238997
4,1,2012-01-03,19.0,361.0,-24.87768564515068,0.11314172,0.28124719425
5,1,2012-01-03,19.0,361.0,-24.87768564515068,0.0,0.26641372177760997
6,1,2012-01-03,35.98252881247434,361.0,-24.87768564515068,0.0,0.26459629349999997
7,1,2012-01-03,89.95632203118586,361.0,-24.87768564515068,0.0,0.26323512052761
8,1,2012-01-03,19.0,19.0,-24.87768564515068,0.82750404,1.001785146
9,1,2012-01-03,19.0,19.0,-24.87768564515068,3.992601,0.4773649300322999
10,1,2012-01-03,178.6051780067021,19.0,-24.87768564515068,1.0072672,0.39492127949999994
11,1,2012-01-03,361.0,19.0,-24.87768564515068,0.0,1.195577232177
12,1,2012-01-03,323.8427593122691,361.0,-24.87768564515068,0.0,-0.019207518000000093
13,1,2012-01-03,361.0,19.0,-24.87768564515068,0.0,0.44522610732299994
14,1,2012-01-03,361.0,19.0,-24.87768564515068,0.0,1.0495440871769999
15,1,2012-01-03,361.0,19.0,-24.87768564515068,0.24739915,0.8295578311770001
16,1,2012-01-03,361.0,19.0,-24.87768564515068,0.0,1.257110993823
17,1,2012-01-03,251.8777016873204,19.0,-24.87768564515068,0.0,1.45908144
18,1,2012-01-03,179.91264406237173,19.0,-24.87768564515068,0.29761225,1.436414914677
19,1,2012-01-03,89.95632203118586,19.0,-24.87768564515068,0.0,1.429951684677
20,1,2012-01-03,35.98252881247434,19.0,-24.87768564515068,0.04909247,1.3732837574999999
21,1,2012-01-03,19.0,19.0,-24.87768564515068,0.0,1.1478464054739
22,1,2012-01-03,19.0,19.0,-24.87768564515068,1.297375,0.9364573432500001
23,1,2012-01-03,19.0,19.0,-24.87768564515068,0.0,0.38206165799999997
0,2,2012-01-04,19.0,19.0,-24.090590579768147,1.5177315,0.30153157102760997
1,2,2012-01-04,19.0,361.0,-24.090590579768147,0.56140465,0.28079231947239003
2,2,2012-01-04,19.0,361.0,-24.090590579768147,0.0,0.27852277747239
3,2,2012-01-04,19.0,361.0,-24.090590579768147,0.0,0.27806721247238997
4,2,2012-01-04,19.0,153.3141784953764,-24.090590579768147,0.0,0.28124719425
5,2,2012-01-04,19.0,361.0,-24.090590579768147,0.0,0.26641372177760997
6,2,2012-01-04,37.82410081182218,361.0,-24.090590579768147,0.0,0.26459629349999997
7,2,2012-01-04,19.0,361.0,-24.090590579768147,0.56332433,0.26323512052761
8,2,2012-01-04,151.2964032472887,19.0,-24.090590579768147,0.25233102,1.001785146
9,2,2012-01-04,19.0,19.0,-24.090590579768147,1.1106352,0.4773649300322999
10,2,2012-01-04,361.0,19.0,-24.090590579768147,0.0,0.39492127949999994
11,2,2012-01-04,118.66252559503677,19.0,-24.090590579768147,1.472556,1.195577232177
12,2,2012-01-04,340.4169073063996,361.0,-24.090590579768147,0.0,-0.019207518000000093
13,2,2012-01-04,172.40093098114093,19.0,-24.090590579768147,1.588407,0.44522610732299994
14,2,2012-01-04,361.0,19.0,-24.090590579768147,0.07622198,1.0495440871769999
15,2,2012-01-04,361.0,19.0,-24.090590579768147,0.0,0.8295578311770001
16,2,2012-01-04,361.0,19.0,-24.090590579768147,0.0,1.257110993823
17,2,2012-01-04,264.76870568275524,19.0,-24.090590579768147,0.36982724,1.45908144
18,2,2012-01-04,189.12050405911089,19.0,-24.090590579768147,0.0,1.436414914677
19,2,2012-01-04,19.0,19.0,-24.090590579768147,2.330799,1.429951684677
20,2,2012-01-04,37.82410081182218,19.0,-24.090590579768147,0.0,1.3732837574999999
21,2,2012-01-04,19.0,19.0,-24.090590579768147,0.85418385,1.1478464054739
22,2,2012-01-04,19.0,19.0,-24.090590579768147,1.027895,0.9364573432500001
23,2,2012-01-04,19.0,19.0,-24.090590579768147,0.0,0.38206165799999997
0,3,2012-01-05,19.0,52.59169462513318,-24.30937516102551,2.016191,0.30153157102760997
1,3,2012-01-05,19.0,361.0,-24.30937516102551,0.28405577,0.28079231947239003
2,3,2012-01-05,19.0,361.0,-24.30937516102551,0.8522757,0.27852277747239
3,3,2012-01-05,19.0,361.0,-24.30937516102551,0.0,0.27806721247238997
4,3,2012-01-05,19.0,361.0,-24.30937516102551,1.2150575,0.28124719425
5,3,2012-01-05,19.0,361.0,-24.30937516102551,0.22992362,0.26641372177760997
6,3,2012-01-05,35.63464531804946,361.0,-24.30937516102551,0.0,0.26459629349999997
7,3,2012-01-05,89.08661329512364,361.0,-24.30937516102551,0.0,0.26323512052761
8,3,2012-01-05,19.0,19.0,-24.30937516102551,1.0057396,1.001785146
9,3,2012-01-05,213.80787190829673,19.0,-24.30937516102551,0.0,0.4773649300322999
10,3,2012-01-05,158.99591119435468,19.0,-24.30937516102551,1.107633,0.39492127949999994
11,3,2012-01-05,361.0,19.0,-24.30937516102551,0.0,1.195577232177
12,3,2012-01-05,320.7118078624451,361.0,-24.30937516102551,0.1295753,-0.019207518000000093
13,3,2012-01-05,291.10445591222066,19.0,-24.30937516102551,0.8661717,0.44522610732299994
14,3,2012-01-05,361.0,19.0,-24.30937516102551,0.5018996,1.0495440871769999
15,3,2012-01-05,361.0,19.0,-24.30937516102551,0.6637259,0.8295578311770001
16,3,2012-01-05,361.0,19.0,-24.30937516102551,0.06296113,1.257110993823
17,3,2012-01-05,249.44251722634618,19.0,-24.30937516102551,0.0,1.45908144
18,3,2012-01-05,178.17322659024728,19.0,-24.30937516102551,0.0,1.436414914677
19,3,2012-01-05,19.0,19.0,-24.30937516102551,2.0380197,1.429951684677
20,3,2012-01-05,35.63464531804946,19.0,-24.30937516102551,0.0,1.3732837574999999
21,3,2012-01-05,19.0,19.0,-24.30937516102551,0.0,1.1478464054739
22,3,2012-01-05,19.0,19.0,-24.30937516102551,0.0,0.9364573432500001
23,3,2012-01-05,19.0,19.0,-24.30937516102551,0.4084243,0.38206165799999997
0,4,2012-01-06,19.0,19.0,-19.82043137638505,0.92126256,0.30153157102760997
1,4,2012-01-06,19.0,192.40126113079813,-19.82043137638505,0.0,0.28079231947239003
2,4,2012-01-06,19.0,361.0,-19.82043137638505,0.0,0.27852277747239
3,4,2012-01-06,19.0,361.0,-19.82043137638505,0.0,0.27806721247238997
4,4,2012-01-06,19.0,19.0,-19.82043137638505,1.9953483,0.28124719425
5,4,2012-01-06,19.0,361.0,-19.82043137638505,0.76258206,0.26641372177760997
6,4,2012-01-06,37.53172422156628,361.0,-19.82043137638505,0.0,0.26459629349999997
7,4,2012-01-06,93.8293105539157,361.0,-19.82043137638505,0.0,0.26323512052761
8,4,2012-01-06,19.0,19.0,-19.82043137638505,1.0921848,1.001785146
9,4,2012-01-06,225.19034532939767,19.0,-19.82043137638505,0.07792499,0.4773649300322999
10,4,2012-01-06,361.0,19.0,-19.82043137638505,0.0,0.39492127949999994
11,4,2012-01-06,81.65294737233783,19.0,-19.82043137638505,1.6648856,1.195577232177
12,4,2012-01-06,213.93947566173983,361.0,-19.82043137638505,0.65995395,-0.019207518000000093
13,4,2012-01-06,315.0013572445983,19.0,-19.82043137638505,0.8214128,0.44522610732299994
14,4,2012-01-06,361.0,19.0,-19.82043137638505,0.0,1.0495440871769999
15,4,2012-01-06,361.0,19.0,-19.82043137638505,0.0,0.8295578311770001
16,4,2012-01-06,135.0883789389351,19.0,-19.82043137638505,1.4801376,1.257110993823
17,4,2012-01-06,155.80668703282566,19.0,-19.82043137638505,0.5697334,1.45908144
18,4,2012-01-06,19.0,19.0,-19.82043137638505,0.9630476,1.436414914677
19,4,2012-01-06,93.8293105539157,19.0,-19.82043137638505,0.0,1.429951684677
20,4,2012-01-06,37.53172422156628,19.0,-19.82043137638505,0.0,1.3732837574999999
21,4,2012-01-06,19.0,19.0,-19.82043137638505,0.384533,1.1478464054739
22,4,2012-01-06,19.0,19.0,-19.82043137638505,0.39914376,0.9364573432500001
23,4,2012-01-06,19.0,19.0,-19.82043137638505,0.0,0.38206165799999997
0,5,2012-01-07,19.0,19.0,-24.622292825928103,0.6236494,0.30153157102760997
1,5,2012-01-07,19.0,361.0,-24.622292825928103,1.818801,0.28079231947239003
2,5,2012-01-07,19.0,361.0,-24.622292825928103,0.0,0.27852277747239
3,5,2012-01-07,19.0,361.0,-24.622292825928103,1.3963375,0.27806721247238997
4,5,2012-01-07,19.0,257.7319776895401,-24.622292825928103,0.0,0.28124719425
5,5,2012-01-07,19.0,361.0,-24.622292825928103,0.0,0.26641372177760997
6,5,2012-01-07,19.0,361.0,-24.622292825928103,0.79161316,0.26459629349999997
7,5,2012-01-07,75.48618112542502,361.0,-24.622292825928103,0.0,0.26323512052761
8,5,2012-01-07,120.77788980068004,19.0,-24.622292825928103,0.0,1.001785146
9,5,2012-01-07,181.16683470102006,19.0,-24.622292825928103,0.0,0.4773649300322999
10,5,2012-01-07,160.3294189854901,19.0,-24.622292825928103,0.93802136,0.39492127949999994
11,5,2012-01-07,317.0419607267851,19.0,-24.622292825928103,0.0,1.195577232177
12,5,2012-01-07,271.7502520515301,361.0,-24.622292825928103,0.0,-0.019207518000000093
13,5,2012-01-07,261.2203928192747,19.0,-24.622292825928103,0.76974696,0.44522610732299994
14,5,2012-01-07,361.0,19.0,-24.622292825928103,0.86693215,1.0495440871769999
15,5,2012-01-07,361.0,19.0,-24.622292825928103,0.0,0.8295578311770001
16,5,2012-01-07,332.1391969518701,19.0,-24.622292825928103,0.046966195,1.257110993823
17,5,2012-01-07,211.36130715119006,19.0,-24.622292825928103,0.0,1.45908144
18,5,2012-01-07,150.97236225085004,19.0,-24.622292825928103,0.0,1.436414914677
19,5,2012-01-07,75.48618112542502,19.0,-24.622292825928103,0.0,1.429951684677
20,5,2012-01-07,19.0,19.0,-24.622292825928103,0.6953726,1.3732837574999999
21,5,2012-01-07,19.0,19.0,-24.622292825928103,0.0,1.1478464054739
22,5,2012-01-07,19.0,19.0,-24.622292825928103,0.0,0.9364573432500001
23,5,2012-01-07,19.0,19.0,-24.622292825928103,0.0,0.38206165799999997
0,6,2012-01-08,19.0,19.0,-24.88543083091795,0.7566122,0.30153157102760997
1,6,2012-01-08,19.0,361.0,-24.88543083091795,0.4709562,0.28079231947239003
2,6,2012-01-08,19.0,361.0,-24.88543083091795,0.0,0.27852277747239
3,6,2012-01-08,19.0,361.0,-24.88543083091795,1.003554,0.27806721247238997
4,6,2012-01-08,19.0,317.6337613625547,-24.88543083091795,1.0936356,0.28124719425
5,6,2012-01-08,19.0,361.0,-24.88543083091795,0.62219274,0.26641372177760997
6,6,2012-01-08,34.91970433437385,361.0,-24.88543083091795,0.0,0.26459629349999997
7,6,2012-01-08,87.29926083593462,361.0,-24.88543083091795,0.0,0.26323512052761
8,6,2012-01-08,139.6788173374954,19.0,-24.88543083091795,0.3801815,1.001785146
9,6,2012-01-08,209.51822600624308,19.0,-24.88543083091795,0.0,0.4773649300322999
10,6,2012-01-08,349.19704334373847,19.0,-24.88543083091795,0.0,0.39492127949999994
11,6,2012-01-08,361.0,19.0,-24.88543083091795,0.0,1.195577232177
12,6,2012-01-08,91.85167431695304,361.0,-24.88543083091795,1.2739264,-0.019207518000000093
13,6,2012-01-08,361.0,19.0,-24.88543083091795,0.044387866,0.44522610732299994
14,6,2012-01-08,361.0,19.0,-24.88543083091795,1.2253587,1.0495440871769999
15,6,2012-01-08,214.84228737265337,19.0,-24.88543083091795,1.8695068,0.8295578311770001
16,6,2012-01-08,226.0713306323683,19.0,-24.88543083091795,0.9051933,1.257110993823
