hour,iteration,timestamp,demands,ideal_demands,reward,actions,price_signal
13,570,2012-07-26,19.0,76.0448670705796,-539.9662354153744,0.0,0.13015494917699985
14,570,2012-07-26,19.0,19.0,-539.9662354153744,0.0,0.294183232323
15,570,2012-07-26,19.0,19.0,-539.9662354153744,0.0,0.700591522323
16,570,2012-07-26,19.0,19.0,-539.9662354153744,0.0,1.016678514177
17,570,2012-07-26,19.0,19.0,-539.9662354153744,0.0,1.2470230575
18,570,2012-07-26,361.0,19.0,-539.9662354153744,2357.4507,1.2736754025
19,570,2012-07-26,19.0,19.0,-539.9662354153744,88.85257,1.106950877823
20,570,2012-07-26,19.0,19.0,-539.9662354153744,0.0,1.215236627823
21,570,2012-07-26,19.0,19.0,-539.9662354153744,0.0,1.00018260375
22,570,2012-07-26,19.0,19.0,-539.9662354153744,0.0,0.80953210252761
23,570,2012-07-26,19.0,19.0,-539.9662354153744,0.0,0.35526684322239
0,571,2012-07-27,141.01756970212196,19.0,-547.3245809429901,1352.8368,0.31992190177761
1,571,2012-07-27,361.0,19.0,-547.3245809429901,2651.245,0.33407616824999997
2,571,2012-07-27,19.0,19.0,-547.3245809429901,0.0,0.36283543447239
3,571,2012-07-27,19.0,19.0,-547.3245809429901,0.0,0.3554193885
4,571,2012-07-27,19.0,19.0,-547.3245809429901,353.66974,0.33135106125
5,571,2012-07-27,19.0,19.0,-547.3245809429901,0.0,0.31591085902761
6,571,2012-07-27,19.0,19.0,-547.3245809429901,0.0,0.35511567847239006
7,571,2012-07-27,19.0,19.0,-547.3245809429901,0.0,0.36162542625
8,571,2012-07-27,361.0,361.0,-547.3245809429901,2478.357,0.010571790000000062
9,571,2012-07-27,19.0,361.0,-547.3245809429901,0.0,-0.27350396446770014
10,571,2012-07-27,294.8296038903803,361.0,-547.3245809429901,1956.1147,-0.044425581177000226
11,571,2012-07-27,361.0,361.0,-547.3245809429901,2440.1082,-0.10516169399999999
12,571,2012-07-27,19.0,361.0,-547.3245809429901,0.0,-0.20233462903229976
13,571,2012-07-27,19.0,74.84717359250226,-547.3245809429901,0.0,0.13015494917699985
14,571,2012-07-27,19.0,19.0,-547.3245809429901,0.0,0.294183232323
15,571,2012-07-27,19.0,19.0,-547.3245809429901,0.0,0.700591522323
16,571,2012-07-27,19.0,19.0,-547.3245809429901,0.0,1.016678514177
17,571,2012-07-27,19.0,19.0,-547.3245809429901,0.0,1.2470230575
18,571,2012-07-27,361.0,19.0,-547.3245809429901,2363.7197,1.2736754025
19,571,2012-07-27,19.0,19.0,-547.3245809429901,83.0537,1.106950877823
20,571,2012-07-27,19.0,19.0,-547.3245809429901,0.0,1.215236627823
21,571,2012-07-27,19.0,19.0,-547.3245809429901,0.0,1.00018260375
22,571,2012-07-27,19.0,19.0,-547.3245809429901,0.0,0.80953210252761
23,571,2012-07-27,19.0,19.0,-547.3245809429901,0.0,0.35526684322239
0,572,2012-07-28,141.44739405849495,19.0,-543.0605292109457,1356.3356,0.31992190177761
1,572,2012-07-28,361.0,19.0,-543.0605292109457,2650.6548,0.33407616824999997
2,572,2012-07-28,19.0,19.0,-543.0605292109457,0.0,0.36283543447239
3,572,2012-07-28,19.0,19.0,-543.0605292109457,0.0,0.3554193885
4,572,2012-07-28,19.0,19.0,-543.0605292109457,354.6398,0.33135106125
5,572,2012-07-28,19.0,19.0,-543.0605292109457,0.0,0.31591085902761
6,572,2012-07-28,19.0,19.0,-543.0605292109457,0.0,0.35511567847239006
7,572,2012-07-28,19.0,19.0,-543.0605292109457,0.0,0.36162542625
8,572,2012-07-28,361.0,361.0,-543.0605292109457,2482.3083,0.010571790000000062
9,572,2012-07-28,19.0,361.0,-543.0605292109457,0.0,-0.27350396446770014
10,572,2012-07-28,295.09602632053475,361.0,-543.0605292109457,1959.0764,-0.044425581177000226
11,572,2012-07-28,361.0,361.0,-543.0605292109457,2442.1653,-0.10516169399999999
12,572,2012-07-28,19.0,361.0,-543.0605292109457,0.0,-0.20233462903229976
13,572,2012-07-28,19.0,75.54342037902963,-543.0605292109457,0.0,0.13015494917699985
14,572,2012-07-28,19.0,19.0,-543.0605292109457,0.0,0.294183232323
15,572,2012-07-28,19.0,19.0,-543.0605292109457,0.0,0.700591522323
16,572,2012-07-28,19.0,19.0,-543.0605292109457,0.0,1.016678514177
17,572,2012-07-28,19.0,19.0,-543.0605292109457,0.0,1.2470230575
18,572,2012-07-28,361.0,19.0,-543.0605292109457,2367.3005,1.2736754025
19,572,2012-07-28,19.0,19.0,-543.0605292109457,79.928604,1.106950877823
20,572,2012-07-28,19.0,19.0,-543.0605292109457,0.0,1.215236627823
21,572,2012-07-28,19.0,19.0,-543.0605292109457,0.0,1.00018260375
22,572,2012-07-28,19.0,19.0,-543.0605292109457,0.0,0.80953210252761
23,572,2012-07-28,19.0,19.0,-543.0605292109457,0.0,0.35526684322239
0,573,2012-07-29,142.83915433236177,19.0,-539.9170245999876,1365.4692,0.31992190177761
1,573,2012-07-29,361.0,19.0,-539.9170245999876,2650.3264,0.33407616824999997
2,573,2012-07-29,19.0,19.0,-539.9170245999876,0.0,0.36283543447239
3,573,2012-07-29,19.0,19.0,-539.9170245999876,0.0,0.3554193885
4,573,2012-07-29,19.0,19.0,-539.9170245999876,353.3135,0.33135106125
5,573,2012-07-29,19.0,19.0,-539.9170245999876,0.0,0.31591085902761
6,573,2012-07-29,19.0,19.0,-539.9170245999876,0.0,0.35511567847239006
7,573,2012-07-29,19.0,19.0,-539.9170245999876,0.0,0.36162542625
8,573,2012-07-29,361.0,361.0,-539.9170245999876,2488.0645,0.010571790000000062
9,573,2012-07-29,19.0,361.0,-539.9170245999876,0.0,-0.27350396446770014
10,573,2012-07-29,294.2696818411992,361.0,-539.9170245999876,1959.8871,-0.044425581177000226
11,573,2012-07-29,361.0,361.0,-539.9170245999876,2451.4775,-0.10516169399999999
12,573,2012-07-29,19.0,361.0,-539.9170245999876,0.0,-0.20233462903229976
13,573,2012-07-29,19.0,76.10883617356102,-539.9170245999876,0.0,0.13015494917699985
14,573,2012-07-29,19.0,19.0,-539.9170245999876,0.0,0.294183232323
15,573,2012-07-29,19.0,19.0,-539.9170245999876,0.0,0.700591522323
16,573,2012-07-29,19.0,19.0,-539.9170245999876,0.0,1.016678514177
17,573,2012-07-29,19.0,19.0,-539.9170245999876,0.0,1.2470230575
18,573,2012-07-29,361.0,19.0,-539.9170245999876,2369.4634,1.2736754025
19,573,2012-07-29,19.0,19.0,-539.9170245999876,70.8342,1.106950877823
20,573,2012-07-29,19.0,19.0,-539.9170245999876,0.0,1.215236627823
21,573,2012-07-29,19.0,19.0,-539.9170245999876,0.0,1.00018260375
22,573,2012-07-29,19.0,19.0,-539.9170245999876,0.0,0.80953210252761
23,573,2012-07-29,19.0,19.0,-539.9170245999876,0.0,0.35526684322239
0,574,2012-07-30,142.0633130831331,19.0,-545.1443524138303,1364.4521,0.31992190177761
1,574,2012-07-30,361.0,19.0,-545.1443524138303,2658.5564,0.33407616824999997
2,574,2012-07-30,19.0,19.0,-545.1443524138303,0.0,0.36283543447239
3,574,2012-07-30,19.0,19.0,-545.1443524138303,0.0,0.3554193885
4,574,2012-07-30,19.0,19.0,-545.1443524138303,350.98642,0.33135106125
5,574,2012-07-30,19.0,19.0,-545.1443524138303,0.0,0.31591085902761
6,574,2012-07-30,19.0,19.0,-545.1443524138303,0.0,0.35511567847239006
7,574,2012-07-30,19.0,19.0,-545.1443524138303,0.0,0.36162542625
8,574,2012-07-30,361.0,361.0,-545.1443524138303,2491.7983,0.010571790000000062
9,574,2012-07-30,19.0,361.0,-545.1443524138303,0.0,-0.27350396446770014
10,574,2012-07-30,294.1727428647352,361.0,-545.1443524138303,1963.4442,-0.044425581177000226
11,574,2012-07-30,361.0,361.0,-545.1443524138303,2455.654,-0.10516169399999999
12,574,2012-07-30,19.0,361.0,-545.1443524138303,0.0,-0.20233462903229976
13,574,2012-07-30,19.0,75.23605594786841,-545.1443524138303,0.0,0.13015494917699985
14,574,2012-07-30,19.0,19.0,-545.1443524138303,0.0,0.294183232323
15,574,2012-07-30,19.0,19.0,-545.1443524138303,0.0,0.700591522323
16,574,2012-07-30,19.0,19.0,-545.1443524138303,0.0,1.016678514177
17,574,2012-07-30,19.0,19.0,-545.1443524138303,0.0,1.2470230575
18,574,2012-07-30,361.0,19.0,-545.1443524138303,2375.1792,1.2736754025
19,574,2012-07-30,19.0,19.0,-545.1443524138303,61.76745,1.106950877823
20,574,2012-07-30,19.0,19.0,-545.1443524138303,0.0,1.215236627823
21,574,2012-07-30,19.0,19.0,-545.1443524138303,0.0,1.00018260375
22,574,2012-07-30,19.0,19.0,-545.1443524138303,0.0,0.80953210252761
23,574,2012-07-30,19.0,19.0,-545.1443524138303,0.0,0.35526684322239
0,575,2012-07-31,142.68861751814063,19.0,-535.6434078476059,1369.9116,0.31992190177761
1,575,2012-07-31,361.0,19.0,-535.6434078476059,2660.4197,0.33407616824999997
2,575,2012-07-31,19.0,19.0,-535.6434078476059,0.0,0.36283543447239
3,575,2012-07-31,19.0,19.0,-535.6434078476059,0.0,0.3554193885
4,575,2012-07-31,19.0,19.0,-535.6434078476059,349.6758,0.33135106125
5,575,2012-07-31,19.0,19.0,-535.6434078476059,0.0,0.31591085902761
6,575,2012-07-31,19.0,19.0,-535.6434078476059,0.0,0.35511567847239006
7,575,2012-07-31,19.0,19.0,-535.6434078476059,0.0,0.36162542625
8,575,2012-07-31,361.0,361.0,-535.6434078476059,2489.6462,0.010571790000000062
9,575,2012-07-31,19.0,361.0,-535.6434078476059,0.0,-0.27350396446770014
10,575,2012-07-31,295.1134059642147,361.0,-535.6434078476059,1970.1184,-0.044425581177000226
11,575,2012-07-31,361.0,361.0,-535.6434078476059,2464.9207,-0.10516169399999999
12,575,2012-07-31,19.0,361.0,-535.6434078476059,0.0,-0.20233462903229976
13,575,2012-07-31,19.0,76.80202348235525,-535.6434078476059,0.0,0.13015494917699985
14,575,2012-07-31,19.0,19.0,-535.6434078476059,0.0,0.294183232323
15,575,2012-07-31,19.0,19.0,-535.6434078476059,0.0,0.700591522323
16,575,2012-07-31,19.0,19.0,-535.6434078476059,0.0,1.016678514177
17,575,2012-07-31,19.0,19.0,-535.6434078476059,0.0,1.2470230575
18,575,2012-07-31,361.0,19.0,-535.6434078476059,2380.3213,1.2736754025
19,575,2012-07-31,19.0,19.0,-535.6434078476059,57.75993,1.106950877823
20,575,2012-07-31,19.0,19.0,-535.6434078476059,0.0,1.215236627823
21,575,2012-07-31,19.0,19.0,-535.6434078476059,0.0,1.00018260375
22,575,2012-07-31,19.0,19.0,-535.6434078476059,0.0,0.80953210252761
23,575,2012-07-31,19.0,19.0,-535.6434078476059,0.0,0.35526684322239
0,576,2012-08-01,143.0572275413026,19.0,-537.3854600016938,1373.1843,0.31992190177761
1,576,2012-08-01,361.0,19.0,-537.3854600016938,2661.878,0.33407616824999997
2,576,2012-08-01,19.0,19.0,-537.3854600016938,0.0,0.36283543447239
3,576,2012-08-01,19.0,19.0,-537.3854600016938,0.0,0.3554193885
4,576,2012-08-01,19.0,19.0,-537.3854600016938,348.66397,0.33135106125
5,576,2012-08-01,19.0,19.0,-537.3854600016938,0.0,0.31591085902761
6,576,2012-08-01,19.0,19.0,-537.3854600016938,0.0,0.35511567847239006
7,576,2012-08-01,19.0,19.0,-537.3854600016938,0.0,0.36162542625
8,576,2012-08-01,361.0,361.0,-537.3854600016938,2493.1755,0.010571790000000062
9,576,2012-08-01,19.0,361.0,-537.3854600016938,0.0,-0.27350396446770014
10,576,2012-08-01,294.4738188728503,361.0,-537.3854600016938,1970.141,-0.044425581177000226
