hour,iteration,timestamp,reward,actions,price_signal
0,1,2012-01-03,-12.282205125006188,0.12145084,0.26187187672239
1,1,2012-01-03,-12.282205125006188,0.0,0.26399094427761
2,1,2012-01-03,-12.282205125006188,0.1137805,0.26277955552761
3,1,2012-01-03,-12.282205125006188,0.5424275,0.26648895899999997
4,1,2012-01-03,-12.282205125006188,0.020143153,0.26217489652761
5,1,2012-01-03,-12.282205125006188,0.0019510774,0.26368861477761
6,1,2012-01-03,-12.282205125006188,0.48032033,0.26368723425
7,1,2012-01-03,-12.282205125006188,0.00011561136,0.26278162627761
8,1,2012-01-03,-12.282205125006188,0.0015421679,0.3054691750323
9,1,2012-01-03,-12.282205125006188,0.41871616,0.2170216005
10,1,2012-01-03,-12.282205125006188,0.0010846589,0.09613788149999998
11,1,2012-01-03,-12.282205125006188,4.578333e-05,-0.05119937596770002
12,1,2012-01-03,-12.282205125006188,0.0,-0.005704180032299977
13,1,2012-01-03,-12.282205125006188,0.44249383,0.10411065196769999
14,1,2012-01-03,-12.282205125006188,0.116352685,0.08230120753229998
15,1,2012-01-03,-12.282205125006188,0.3034399,0.12609597
16,1,2012-01-03,-12.282205125006188,0.043770544,0.19740823303229998
17,1,2012-01-03,-12.282205125006188,0.17631245,0.2142709324677
18,1,2012-01-03,-12.282205125006188,0.0002082065,0.21320826253230002
19,1,2012-01-03,-12.282205125006188,0.00078099425,0.21338349
20,1,2012-01-03,-12.282205125006188,0.0,0.21551125246769998
21,1,2012-01-03,-12.282205125006188,0.28631335,0.1825531785
22,1,2012-01-03,-12.282205125006188,0.38592035,0.25566514875
23,1,2012-01-03,-12.282205125006188,0.109392345,0.26754711225
0,2,2012-01-04,-9.244919550504605,0.12461961,0.8702313067239
1,2,2012-01-04,-9.244919550504605,0.0,0.6722379262500001
2,2,2012-01-04,-9.244919550504605,0.036984965,0.7973464290000001
3,2,2012-01-04,-9.244919550504605,0.53138864,0.58111250175
4,2,2012-01-04,-9.244919550504605,0.00048048844,0.36419798797239
5,2,2012-01-04,-9.244919550504605,0.0,0.28412277577760997
6,2,2012-01-04,-9.244919550504605,0.52562547,0.25051864477761
7,2,2012-01-04,-9.244919550504605,0.005794479,0.28056729802761
8,2,2012-01-04,-9.244919550504605,0.0005124759,0.6751182885
9,2,2012-01-04,-9.244919550504605,0.42337885,0.335263341
10,2,2012-01-04,-9.244919550504605,0.0008780926,0.7910379823229999
11,2,2012-01-04,-9.244919550504605,0.0001571128,0.6071347019999999
12,2,2012-01-04,-9.244919550504605,0.0,0.7119443263229999
13,2,2012-01-04,-9.244919550504605,0.41858158,1.4288089110000002
14,2,2012-01-04,-9.244919550504605,0.12117743,1.4484405283230002
15,2,2012-01-04,-9.244919550504605,0.38459608,2.4740942431770003
16,2,2012-01-04,-9.244919550504605,0.063963614,2.58941994
17,2,2012-01-04,-9.244919550504605,0.19712722,2.608267797177
18,2,2012-01-04,-9.244919550504605,0.0,2.532739900323
19,2,2012-01-04,-9.244919550504605,0.00088436506,2.3410458600000004
20,2,2012-01-04,-9.244919550504605,0.0,1.737987094677
21,2,2012-01-04,-9.244919550504605,0.26433736,1.3944299355261
22,2,2012-01-04,-9.244919550504605,0.389585,0.9805808842500001
23,2,2012-01-04,-9.244919550504605,0.12351666,0.33521024902761004
0,3,2012-01-05,-5.887253503970109,0.1039681,0.31954364475
1,3,2012-01-05,-5.887253503970109,0.0,0.32786874997239
2,3,2012-01-05,-5.887253503970109,0.01734294,0.32544666277761
3,3,2012-01-05,-5.887253503970109,0.5225303,0.33044269222239003
4,3,2012-01-05,-5.887253503970109,3.3098233e-05,0.3411891945
5,3,2012-01-05,-5.887253503970109,4.426014e-05,0.34133966902761004
6,3,2012-01-05,-5.887253503970109,0.53583634,0.34179523402761
7,3,2012-01-05,-5.887253503970109,0.018417861,0.33785804797239
8,3,2012-01-05,-5.887253503970109,0.0001372576,0.735653818323
9,3,2012-01-05,-5.887253503970109,0.40643796,0.08327327596769997
10,3,2012-01-05,-5.887253503970109,0.00029745718,0.2672542378229999
11,3,2012-01-05,-5.887253503970109,0.0006633005,0.8659235940000001
12,3,2012-01-05,-5.887253503970109,0.0,0.932293311
13,3,2012-01-05,-5.887253503970109,0.4356826,0.6599256601769999
14,3,2012-01-05,-5.887253503970109,0.14385906,1.208962998177
15,3,2012-01-05,-5.887253503970109,0.393767,1.108710742677
