hour,iteration,timestamp,demands,ideal_demands,reward,actions,price_signal
0,1,2012-01-03,19.0,361.0,-24.14857042373867,0.0,0.33483268222239
1,1,2012-01-03,19.0,361.0,-24.14857042373867,2.489832,0.34028220600000003
2,1,2012-01-03,19.0,361.0,-24.14857042373867,0.23684804,0.33596745322239
3,1,2012-01-03,19.0,361.0,-24.14857042373867,0.0,0.33301525402761
4,1,2012-01-03,19.0,361.0,-24.14857042373867,0.0,0.33362129347239006
5,1,2012-01-03,19.0,361.0,-24.14857042373867,0.0,0.3251450235
6,1,2012-01-03,19.0,361.0,-24.14857042373867,1.8968368,0.32196711247239
7,1,2012-01-03,96.2766289649399,361.0,-24.14857042373867,0.0,0.32363061502761
8,1,2012-01-03,28.891641480995087,19.0,-24.14857042373867,0.6499551,1.0718913270000001
9,1,2012-01-03,231.06390951585576,19.0,-24.14857042373867,0.0,0.7922107949999999
10,1,2012-01-03,361.0,19.0,-24.14857042373867,0.0,1.000317272823
11,1,2012-01-03,361.0,19.0,-24.14857042373867,0.0,0.5360606518229999
12,1,2012-01-03,346.59586427378366,19.0,-24.14857042373867,0.101753294,0.7560528826770001
13,1,2012-01-03,166.67503556455142,19.0,-24.14857042373867,1.6343951,0.549628105323
14,1,2012-01-03,361.0,19.0,-24.14857042373867,0.0,1.246172921823
15,1,2012-01-03,361.0,19.0,-24.14857042373867,0.0,1.528462486323
16,1,2012-01-03,361.0,19.0,-24.14857042373867,0.0,1.708351037823
17,1,2012-01-03,149.98986797326543,19.0,-24.14857042373867,0.6210474,1.8063427771770002
18,1,2012-01-03,192.5532579298798,19.0,-24.14857042373867,0.0,1.7098319925
19,1,2012-01-03,19.0,19.0,-24.14857042373867,1.212249,1.720899587823
20,1,2012-01-03,38.510651585975964,19.0,-24.14857042373867,0.049112678,1.679905234677
21,1,2012-01-03,19.255325792987982,19.0,-24.14857042373867,0.0,1.3184410027239
22,1,2012-01-03,19.0,19.0,-24.14857042373867,2.743203,0.9708925349739
23,1,2012-01-03,19.0,91.8121830822347,-24.14857042373867,0.0,0.35352603277761
0,2,2012-01-04,19.0,361.0,-25.68591608181922,0.82384366,0.33483268222239
1,2,2012-01-04,19.0,361.0,-25.68591608181922,0.8076015,0.34028220600000003
2,2,2012-01-04,19.0,361.0,-25.68591608181922,0.57992756,0.33596745322239
3,2,2012-01-04,19.0,361.0,-25.68591608181922,0.55810654,0.33301525402761
4,2,2012-01-04,19.0,361.0,-25.68591608181922,2.3640542,0.33362129347239006
5,2,2012-01-04,19.0,361.0,-25.68591608181922,0.0,0.3251450235
