hour,iteration,timestamp,demands,ideal_demands,reward,actions,price_signal
0,1,2012-01-03,19.0,19.0,-16.555870190401773,0.0,0.30153157102760997
1,1,2012-01-03,118.12739230654182,19.0,-16.555870190401773,0.6087498,0.28079231947239003
2,1,2012-01-03,98.8905492020871,19.0,-16.555870190401773,0.5569817,0.27852277747239
3,1,2012-01-03,19.0,19.0,-16.555870190401773,0.0,0.27806721247238997
4,1,2012-01-03,62.913368551970706,19.0,-16.555870190401773,0.44425774,0.28124719425
5,1,2012-01-03,71.52317986624001,72.69433163331989,-16.555870190401773,0.47368205,0.26641372177760997
6,1,2012-01-03,19.0,361.0,-16.555870190401773,0.0,0.26459629349999997
7,1,2012-01-03,19.0,361.0,-16.555870190401773,0.0,0.26323512052761
8,1,2012-01-03,19.0,19.0,-16.555870190401773,0.0,1.001785146
9,1,2012-01-03,19.0,19.0,-16.555870190401773,0.0,0.4773649300322999
10,1,2012-01-03,19.0,19.0,-16.555870190401773,0.0,0.39492127949999994
11,1,2012-01-03,19.0,19.0,-16.555870190401773,0.2120263,1.195577232177
12,1,2012-01-03,19.0,361.0,-16.555870190401773,0.0,-0.019207518000000093
13,1,2012-01-03,361.0,19.0,-16.555870190401773,1.9143289,0.44522610732299994
14,1,2012-01-03,19.0,19.0,-16.555870190401773,0.08196372,1.0495440871769999
15,1,2012-01-03,19.0,19.0,-16.555870190401773,0.0,0.8295578311770001
16,1,2012-01-03,19.0,19.0,-16.555870190401773,0.0,1.257110993823
17,1,2012-01-03,19.0,19.0,-16.555870190401773,0.0,1.45908144
18,1,2012-01-03,361.0,19.0,-16.555870190401773,1.522206,1.436414914677
19,1,2012-01-03,19.0,19.0,-16.555870190401773,0.0,1.429951684677
20,1,2012-01-03,139.23984170648032,19.0,-16.555870190401773,0.6624259,1.3732837574999999
21,1,2012-01-03,19.0,19.0,-16.555870190401773,0.0,1.1478464054739
22,1,2012-01-03,19.0,19.0,-16.555870190401773,0.0,0.9364573432500001
23,1,2012-01-03,19.0,19.0,-16.555870190401773,0.0,0.38206165799999997
0,2,2012-01-04,19.0,19.0,-11.518673919141152,0.0,0.30153157102760997
1,2,2012-01-04,69.78716269945112,19.0,-11.518673919141152,0.7240764,0.28079231947239003
2,2,2012-01-04,19.0,19.0,-11.518673919141152,0.0,0.27852277747239
3,2,2012-01-04,19.0,19.0,-11.518673919141152,0.0,0.27806721247238997
4,2,2012-01-04,19.0,19.0,-11.518673919141152,0.12668602,0.28124719425
5,2,2012-01-04,282.19458498801384,255.05002517111527,-11.518673919141152,1.4560322,0.26641372177760997
6,2,2012-01-04,149.42791356087596,361.0,-11.518673919141152,1.0604715,0.26459629349999997
7,2,2012-01-04,210.11554042270836,361.0,-11.518673919141152,1.2583818,0.26323512052761
8,2,2012-01-04,19.0,19.0,-11.518673919141152,0.0,1.001785146
9,2,2012-01-04,54.98656806593519,19.0,-11.518673919141152,0.65199304,0.4773649300322999
10,2,2012-01-04,19.0,19.0,-11.518673919141152,0.15283275,0.39492127949999994
11,2,2012-01-04,19.0,19.0,-11.518673919141152,0.0,1.195577232177
12,2,2012-01-04,19.0,361.0,-11.518673919141152,0.0,-0.019207518000000093
