hour,iteration,timestamp,reward,actions,price_signal
0,1,2012-01-03,-18.497876184086547,0.2887371,0.30153157102760997
1,1,2012-01-03,-18.497876184086547,0.0027752935,0.28079231947239003
2,1,2012-01-03,-18.497876184086547,0.0,0.27852277747239
3,1,2012-01-03,-18.497876184086547,0.10926745,0.27806721247238997
4,1,2012-01-03,-18.497876184086547,0.0,0.28124719425
5,1,2012-01-03,-18.497876184086547,0.1676579,0.26641372177760997
6,1,2012-01-03,-18.497876184086547,0.13973658,0.26459629349999997
7,1,2012-01-03,-18.497876184086547,0.03272256,0.26323512052761
8,1,2012-01-03,-18.497876184086547,0.21510336,1.001785146
9,1,2012-01-03,-18.497876184086547,0.24327838,0.4773649300322999
10,1,2012-01-03,-18.497876184086547,0.0013901283,0.39492127949999994
11,1,2012-01-03,-18.497876184086547,0.010355032,1.195577232177
12,1,2012-01-03,-18.497876184086547,0.034033187,-0.019207518000000093
13,1,2012-01-03,-18.497876184086547,0.008704372,0.44522610732299994
14,1,2012-01-03,-18.497876184086547,0.0,1.0495440871769999
15,1,2012-01-03,-18.497876184086547,0.16771008,0.8295578311770001
16,1,2012-01-03,-18.497876184086547,0.123392165,1.257110993823
17,1,2012-01-03,-18.497876184086547,0.06494842,1.45908144
18,1,2012-01-03,-18.497876184086547,0.004356697,1.436414914677
19,1,2012-01-03,-18.497876184086547,0.0,1.429951684677
20,1,2012-01-03,-18.497876184086547,0.42419854,1.3732837574999999
21,1,2012-01-03,-18.497876184086547,0.24916352,1.1478464054739
22,1,2012-01-03,-18.497876184086547,0.08592757,0.9364573432500001
23,1,2012-01-03,-18.497876184086547,0.030062322,0.38206165799999997
0,2,2012-01-04,-19.57984283912083,0.45302266,0.30153157102760997
1,2,2012-01-04,-19.57984283912083,0.00044881325,0.28079231947239003
2,2,2012-01-04,-19.57984283912083,0.001680251,0.27852277747239
3,2,2012-01-04,-19.57984283912083,0.009646749,0.27806721247238997
4,2,2012-01-04,-19.57984283912083,0.00013233624,0.28124719425
5,2,2012-01-04,-19.57984283912083,0.002242121,0.26641372177760997
6,2,2012-01-04,-19.57984283912083,0.1623527,0.26459629349999997
7,2,2012-01-04,-19.57984283912083,0.0,0.26323512052761
8,2,2012-01-04,-19.57984283912083,0.10676844,1.001785146
9,2,2012-01-04,-19.57984283912083,0.22566319,0.4773649300322999
10,2,2012-01-04,-19.57984283912083,0.0008726349,0.39492127949999994
11,2,2012-01-04,-19.57984283912083,0.003229929,1.195577232177
12,2,2012-01-04,-19.57984283912083,0.07306771,-0.019207518000000093
13,2,2012-01-04,-19.57984283912083,0.0007612925,0.44522610732299994
14,2,2012-01-04,-19.57984283912083,0.00057936326,1.0495440871769999
15,2,2012-01-04,-19.57984283912083,0.31997275,0.8295578311770001
16,2,2012-01-04,-19.57984283912083,0.0667185,1.257110993823
17,2,2012-01-04,-19.57984283912083,0.18597059,1.45908144
18,2,2012-01-04,-19.57984283912083,8.972459e-05,1.436414914677
19,2,2012-01-04,-19.57984283912083,0.0,1.429951684677
20,2,2012-01-04,-19.57984283912083,0.5153653,1.3732837574999999
21,2,2012-01-04,-19.57984283912083,0.22917733,1.1478464054739
22,2,2012-01-04,-19.57984283912083,0.0008050914,0.9364573432500001
23,2,2012-01-04,-19.57984283912083,0.00056694285,0.38206165799999997
0,3,2012-01-05,-19.66048061974946,0.6246909,0.30153157102760997
1,3,2012-01-05,-19.66048061974946,2.8177271e-06,0.28079231947239003
2,3,2012-01-05,-19.66048061974946,0.0,0.27852277747239
3,3,2012-01-05,-19.66048061974946,0.004888617,0.27806721247238997
4,3,2012-01-05,-19.66048061974946,0.00022191765,0.28124719425
