hour,iteration,timestamp,reward,actions,price_signal
6,1013,2012-10-13,-3.698389036835171,7.4707146,0.26459629349999997
7,1013,2012-10-13,-3.698389036835171,-0.050999224,0.26323512052761
8,1013,2012-10-13,-3.698389036835171,-0.5985867,1.001785146
9,1013,2012-10-13,-3.698389036835171,-0.013552666,0.4773649300322999
10,1013,2012-10-13,-3.698389036835171,-6.315712,0.39492127949999994
11,1013,2012-10-13,-3.698389036835171,0.47777277,1.195577232177
12,1013,2012-10-13,-3.698389036835171,-3.5781393,-0.019207518000000093
13,1013,2012-10-13,-3.698389036835171,1.4217753,0.44522610732299994
14,1013,2012-10-13,-3.698389036835171,1.2458498,1.0495440871769999
15,1013,2012-10-13,-3.698389036835171,0.45833737,0.8295578311770001
16,1013,2012-10-13,-3.698389036835171,-0.5348114,1.257110993823
17,1013,2012-10-13,-3.698389036835171,-1.6749576,1.45908144
18,1013,2012-10-13,-3.698389036835171,3.9547172,1.436414914677
19,1013,2012-10-13,-3.698389036835171,-0.75927305,1.429951684677
20,1013,2012-10-13,-3.698389036835171,-0.051927403,1.3732837574999999
21,1013,2012-10-13,-3.698389036835171,-2.3762903,1.1478464054739
22,1013,2012-10-13,-3.698389036835171,1.0507288,0.9364573432500001
23,1013,2012-10-13,-3.698389036835171,-3.4462657,0.38206165799999997
0,1014,2012-10-14,-1.3026019081590876,3.1284175,0.30153157102760997
1,1014,2012-10-14,-1.3026019081590876,2.512511,0.28079231947239003
2,1014,2012-10-14,-1.3026019081590876,1.7165421,0.27852277747239
3,1014,2012-10-14,-1.3026019081590876,0.6029782,0.27806721247238997
4,1014,2012-10-14,-1.3026019081590876,-3.4980524,0.28124719425
5,1014,2012-10-14,-1.3026019081590876,6.2322493,0.26641372177760997
6,1014,2012-10-14,-1.3026019081590876,7.9845433,0.26459629349999997
7,1014,2012-10-14,-1.3026019081590876,2.1395688,0.26323512052761
8,1014,2012-10-14,-1.3026019081590876,-0.96714145,1.001785146
9,1014,2012-10-14,-1.3026019081590876,-0.6341733,0.4773649300322999
10,1014,2012-10-14,-1.3026019081590876,-4.306835,0.39492127949999994
11,1014,2012-10-14,-1.3026019081590876,0.46082246,1.195577232177
12,1014,2012-10-14,-1.3026019081590876,-4.7091513,-0.019207518000000093
13,1014,2012-10-14,-1.3026019081590876,2.2458315,0.44522610732299994
14,1014,2012-10-14,-1.3026019081590876,1.107259,1.0495440871769999
15,1014,2012-10-14,-1.3026019081590876,0.68513054,0.8295578311770001
16,1014,2012-10-14,-1.3026019081590876,0.14789459,1.257110993823
17,1014,2012-10-14,-1.3026019081590876,-1.2930114,1.45908144
18,1014,2012-10-14,-1.3026019081590876,0.18042761,1.436414914677
19,1014,2012-10-14,-1.3026019081590876,1.4999256,1.429951684677
20,1014,2012-10-14,-1.3026019081590876,1.214787,1.3732837574999999
21,1014,2012-10-14,-1.3026019081590876,0.79112434,1.1478464054739
22,1014,2012-10-14,-1.3026019081590876,1.2917434,0.9364573432500001
23,1014,2012-10-14,-1.3026019081590876,-5.7737203,0.38206165799999997
0,1015,2012-10-15,-3.8253133422856105,3.1731386,0.30153157102760997
1,1015,2012-10-15,-3.8253133422856105,3.4953454,0.28079231947239003
2,1015,2012-10-15,-3.8253133422856105,2.4925275,0.27852277747239
3,1015,2012-10-15,-3.8253133422856105,4.3972645,0.27806721247238997
4,1015,2012-10-15,-3.8253133422856105,-1.8478267,0.28124719425
5,1015,2012-10-15,-3.8253133422856105,4.5304165,0.26641372177760997
6,1015,2012-10-15,-3.8253133422856105,8.462666,0.26459629349999997
7,1015,2012-10-15,-3.8253133422856105,-0.31597131,0.26323512052761
