"ray/tune/custom_metrics/real_step_mean","exp_name: guardrails_vanilla - _step","exp_name: guardrails_vanilla - _step__MIN","exp_name: guardrails_vanilla - _step__MAX","exp_name: guardrails_vanilla - ray/tune/custom_metrics/energy_cost_mean","exp_name: guardrails_vanilla - ray/tune/custom_metrics/energy_cost_mean__MIN","exp_name: guardrails_vanilla - ray/tune/custom_metrics/energy_cost_mean__MAX","exp_name: guardrails_nn4 - _step","exp_name: guardrails_nn4 - _step__MIN","exp_name: guardrails_nn4 - _step__MAX","exp_name: guardrails_nn4 - ray/tune/custom_metrics/energy_cost_mean","exp_name: guardrails_nn4 - ray/tune/custom_metrics/energy_cost_mean__MIN","exp_name: guardrails_nn4 - ray/tune/custom_metrics/energy_cost_mean__MAX"
"9250.5","92","92","92","80.22454071044922","80.22454071044922","80.22454071044922","","","","","",""
"9263.8701171875","","","","","","","204","204","204","61.71504592895508","61.71504592895508","61.71504592895508"
"9350.5","93","93","93","76.95594787597656","76.95594787597656","76.95594787597656","","","","","",""
"9362.5","","","","","","","205","205","205","61.38395690917969","61.38395690917969","61.38395690917969"
"9450.5","94","94","94","77.87525177001953","77.87525177001953","77.87525177001953","","","","","",""
"9461.0302734375","","","","","","","206","206","206","61.84002685546875","61.84002685546875","61.84002685546875"
"9550.5","95","95","95","77.72300720214844","77.72300720214844","77.72300720214844","","","","","",""
"9559.6103515625","","","","","","","207","207","207","61.56803512573242","61.56803512573242","61.56803512573242"
"9650.5","96","96","96","77.60243225097656","77.60243225097656","77.60243225097656","","","","","",""
"9659.5","","","","","","","208","208","208","61.48279571533203","61.48279571533203","61.48279571533203"
"9750.5","97","97","97","75.79994201660156","75.79994201660156","75.79994201660156","","","","","",""
"9759.5","","","","","","","209","209","209","61.58124542236328","61.58124542236328","61.58124542236328"
"9850.5","98","98","98","77.63497924804688","77.63497924804688","77.63497924804688","","","","","",""
"9859.5","","","","","","","210","210","210","61.33634948730469","61.33634948730469","61.33634948730469"
"9950.5","99","99","99","76.5534439086914","76.5534439086914","76.5534439086914","","","","","",""
"9959.349609375","","","","","","","211","211","211","61.51592254638672","61.51592254638672","61.51592254638672"
"10050.5","100","100","100","74.49632263183594","74.49632263183594","74.49632263183594","","","","","",""
"10058.1201171875","","","","","","","212","212","212","61.519371032714844","61.519371032714844","61.519371032714844"
"10150.5","101","101","101","76.68864440917969","76.68864440917969","76.68864440917969","","","","","",""
"10157.5","","","","","","","213","213","213","61.43068313598633","61.43068313598633","61.43068313598633"
"10250.5","102","102","102","75.49649047851562","75.49649047851562","75.49649047851562","","","","","",""
"10256.8896484375","","","","","","","214","214","214","61.577213287353516","61.577213287353516","61.577213287353516"
"10350.5","103","103","103","75.4635009765625","75.4635009765625","75.4635009765625","","","","","",""
"10355.7802734375","","","","","","","215","215","215","61.62488555908203","61.62488555908203","61.62488555908203"
"10450.5","104","104","104","79.1786117553711","79.1786117553711","79.1786117553711","","","","","",""
"10454.5302734375","","","","","","","216","216","216","61.57722091674805","61.57722091674805","61.57722091674805"
"10550.5","105","105","105","76.36971282958984","76.36971282958984","76.36971282958984","","","","","",""
"10553.23046875","","","","","","","217","217","217","61.81987762451172","61.81987762451172","61.81987762451172"
"10650.5","106","106","106","76.42376708984375","76.42376708984375","76.42376708984375","","","","","",""
"10652.5","","","","","","","218","218","218","61.75831985473633","61.75831985473633","61.75831985473633"
"10750.5","107","107","107","75.5754623413086","75.5754623413086","75.5754623413086","","","","","",""
"10752.1796875","","","","","","","219","219","219","61.623802185058594","61.623802185058594","61.623802185058594"
"10850.5","108","108","108","74.01305389404297","74.01305389404297","74.01305389404297","","","","","",""
"10851.5","","","","","","","220","220","220","61.3798828125","61.3798828125","61.3798828125"
"10950.5","109","109","109","75.41957092285156","75.41957092285156","75.41957092285156","","","","","",""
"10951.5","","","","","","","221","221","221","61.47929763793945","61.47929763793945","61.47929763793945"
"11049.73046875","","","","","","","222","222","222","61.670040130615234","61.670040130615234","61.670040130615234"
"11050.5","110","110","110","73.29295349121094","73.29295349121094","73.29295349121094","","","","","",""
"11148.08984375","","","","","","","223","223","223","61.7464714050293","61.7464714050293","61.7464714050293"
"11150.5","111","111","111","74.52762603759766","74.52762603759766","74.52762603759766","","","","","",""
"11247.5","","","","","","","224","224","224","61.61479949951172","61.61479949951172","61.61479949951172"
"11250.5","112","112","112","74.27754974365234","74.27754974365234","74.27754974365234","","","","","",""
"11347.5","","","","","","","225","225","225","61.38068389892578","61.38068389892578","61.38068389892578"
"11350.5","113","113","113","74.1142807006836","74.1142807006836","74.1142807006836","","","","","",""
"11447.5","","","","","","","226","226","226","61.49129104614258","61.49129104614258","61.49129104614258"
"11450.5","114","114","114","74.11235809326172","74.11235809326172","74.11235809326172","","","","","",""
"11547.5","","","","","","","227","227","227","61.38407897949219","61.38407897949219","61.38407897949219"
"11550.5","115","115","115","71.6539306640625","71.6539306640625","71.6539306640625","","","","","",""
"11647.5","","","","","","","228","228","228","61.38407897949219","61.38407897949219","61.38407897949219"
"11650.5","116","116","116","74.77900695800781","74.77900695800781","74.77900695800781","","","","","",""
"11747.5","","","","","","","229","229","229","61.43101119995117","61.43101119995117","61.43101119995117"
"11750.5","117","117","117","73.02210998535156","73.02210998535156","73.02210998535156","","","","","",""
"11846.650390625","","","","","","","230","230","230","61.92344284057617","61.92344284057617","61.92344284057617"
"11850.5","118","118","118","73.52239990234375","73.52239990234375","73.52239990234375","","","","","",""
"11945.009765625","","","","","","","231","231","231","61.70456314086914","61.70456314086914","61.70456314086914"
"11950.5","119","119","119","71.04931640625","71.04931640625","71.04931640625","","","","","",""
"12043.5","","","","","","","232","232","232","61.47874069213867","61.47874069213867","61.47874069213867"
"12050.5","120","120","120","71.02035522460938","71.02035522460938","71.02035522460938","","","","","",""
"12142.7197265625","","","","","","","233","233","233","61.63873291015625","61.63873291015625","61.63873291015625"
"12150.5","121","121","121","66.9996566772461","66.9996566772461","66.9996566772461","","","","","",""
"12242.5","","","","","","","234","234","234","61.42341613769531","61.42341613769531","61.42341613769531"
"12250.5","122","122","122","68.24100494384766","68.24100494384766","68.24100494384766","","","","","",""
"12342.5","","","","","","","235","235","235","61.384761810302734","61.384761810302734","61.384761810302734"
"12350.5","123","123","123","70.69264221191406","70.69264221191406","70.69264221191406","","","","","",""
"12442.5","","","","","","","236","236","236","61.473533630371094","61.473533630371094","61.473533630371094"
"12450.5","124","124","124","69.06886291503906","69.06886291503906","69.06886291503906","","","","","",""
"12542.5","","","","","","","237","237","237","61.529842376708984","61.529842376708984","61.529842376708984"
"12550.5","125","125","125","67.65668487548828","67.65668487548828","67.65668487548828","","","","","",""
"12642.5","","","","","","","238","238","238","61.33634948730469","61.33634948730469","61.33634948730469"
"12650.5","126","126","126","64.19181060791016","64.19181060791016","64.19181060791016","","","","","",""
"12741.8203125","","","","","","","239","239","239","61.584312438964844","61.584312438964844","61.584312438964844"
"12750.5","127","127","127","65.72830963134766","65.72830963134766","65.72830963134766","","","","","",""
"12840.6201171875","","","","","","","240","240","240","61.52605056762695","61.52605056762695","61.52605056762695"
"12850.5","128","128","128","65.78704071044922","65.78704071044922","65.78704071044922","","","","","",""
"12940.4296875","","","","","","","241","241","241","61.57339859008789","61.57339859008789","61.57339859008789"
"12950.5","129","129","129","65.64617156982422","65.64617156982422","65.64617156982422","","","","","",""
"13038.91015625","","","","","","","242","242","242","61.61931228637695","61.61931228637695","61.61931228637695"
"13050.5","130","130","130","64.5937271118164","64.5937271118164","64.5937271118164","","","","","",""
"13138.5","","","","","","","243","243","243","61.383277893066406","61.383277893066406","61.383277893066406"
"13150.5","131","131","131","64.37938690185547","64.37938690185547","64.37938690185547","","","","","",""
"13238.5","","","","","","","244","244","244","61.38407897949219","61.38407897949219","61.38407897949219"
"13250.5","132","132","132","64.62071990966797","64.62071990966797","64.62071990966797","","","","","",""
"13338.5","","","","","","","245","245","245","61.53243637084961","61.53243637084961","61.53243637084961"
"13350.5","133","133","133","63.21604537963867","63.21604537963867","63.21604537963867","","","","","",""
"13438.419921875","","","","","","","246","246","246","61.574954986572266","61.574954986572266","61.574954986572266"
"13450.5","134","134","134","63.55183410644531","63.55183410644531","63.55183410644531","","","","","",""
"13537.490234375","","","","","","","247","247","247","61.5739631652832","61.5739631652832","61.5739631652832"
"13550.5","135","135","135","63.10368347167969","63.10368347167969","63.10368347167969","","","","","",""
"13636.5","","","","","","","248","248","248","61.38395690917969","61.38395690917969","61.38395690917969"
"13650.5","136","136","136","63.470699310302734","63.470699310302734","63.470699310302734","","","","","",""
"13735.009765625","","","","","","","249","249","249","61.916053771972656","61.916053771972656","61.916053771972656"
"13750.5","137","137","137","63.067108154296875","63.067108154296875","63.067108154296875","","","","","",""
"13832.5302734375","","","","","","","250","250","250","61.598670959472656","61.598670959472656","61.598670959472656"
"13850.5","138","138","138","62.300296783447266","62.300296783447266","62.300296783447266","","","","","",""
"13932.5","","","","","","","251","251","251","61.47773361206055","61.47773361206055","61.47773361206055"
"13950.5","139","139","139","62.45524978637695","62.45524978637695","62.45524978637695","","","","","",""
"14032.5","","","","","","","252","252","252","61.33634948730469","61.33634948730469","61.33634948730469"
"14050.5","140","140","140","62.316162109375","62.316162109375","62.316162109375","","","","","",""
"14131.83984375","","","","","","","253","253","253","61.5237922668457","61.5237922668457","61.5237922668457"
"14150.5","141","141","141","62.070526123046875","62.070526123046875","62.070526123046875","","","","","",""
"14231.349609375","","","","","","","254","254","254","61.62706756591797","61.62706756591797","61.62706756591797"
"14250.5","142","142","142","63.199745178222656","63.199745178222656","63.199745178222656","","","","","",""
"14330.33984375","","","","","","","255","255","255","61.52739715576172","61.52739715576172","61.52739715576172"
"14350.5","143","143","143","62.404300689697266","62.404300689697266","62.404300689697266","","","","","",""
"14429.01953125","","","","","","","256","256","256","61.52991485595703","61.52991485595703","61.52991485595703"
"14450.5","144","144","144","61.9495964050293","61.9495964050293","61.9495964050293","","","","","",""
"14528.150390625","","","","","","","257","257","257","61.6374626159668","61.6374626159668","61.6374626159668"
"14550.5","145","145","145","62.04582977294922","62.04582977294922","62.04582977294922","","","","","",""
"14626.6298828125","","","","","","","258","258","258","61.49020004272461","61.49020004272461","61.49020004272461"
"14650.5","146","146","146","61.44158172607422","61.44158172607422","61.44158172607422","","","","","",""
"14726.5","","","","","","","259","259","259","61.383277893066406","61.383277893066406","61.383277893066406"
"14750.5","147","147","147","61.7017822265625","61.7017822265625","61.7017822265625","","","","","",""
"14825.5595703125","","","","","","","260","260","260","61.703636169433594","61.703636169433594","61.703636169433594"
"14850.5","148","148","148","61.22032928466797","61.22032928466797","61.22032928466797","","","","","",""
"14925.5","","","","","","","261","261","261","61.533321380615234","61.533321380615234","61.533321380615234"
"14950.5","149","149","149","61.39630889892578","61.39630889892578","61.39630889892578","","","","","",""
"15025.5","","","","","","","262","262","262","61.383277893066406","61.383277893066406","61.383277893066406"
"15050.5","150","150","150","61.192848205566406","61.192848205566406","61.192848205566406","","","","","",""
"15125.5","","","","","","","263","263","263","61.38307189941406","61.38307189941406","61.38307189941406"
"15150.5","151","151","151","61.38383102416992","61.38383102416992","61.38383102416992","","","","","",""
"15225.5","","","","","","","264","264","264","61.38068389892578","61.38068389892578","61.38068389892578"
"15250.5","152","152","152","61.63640594482422","61.63640594482422","61.63640594482422","","","","","",""
"15325.5","","","","","","","265","265","265","61.33634948730469","61.33634948730469","61.33634948730469"
"15350.5","153","153","153","61.72109603881836","61.72109603881836","61.72109603881836","","","","","",""
"15425.3603515625","","","","","","","266","266","266","61.716732025146484","61.716732025146484","61.716732025146484"
"15450.5","154","154","154","61.35159683227539","61.35159683227539","61.35159683227539","","","","","",""
"15522.51953125","","","","","","","267","267","267","61.47709655761719","61.47709655761719","61.47709655761719"
"15550.5","155","155","155","61.46262741088867","61.46262741088867","61.46262741088867","","","","","",""
"15622.5","","","","","","","268","268","268","61.5305290222168","61.5305290222168","61.5305290222168"
"15650.5","156","156","156","61.51148986816406","61.51148986816406","61.51148986816406","","","","","",""
"15721.2802734375","","","","","","","269","269","269","61.76515579223633","61.76515579223633","61.76515579223633"
"15750.5","157","157","157","61.0510139465332","61.0510139465332","61.0510139465332","","","","","",""
"15820.5","","","","","","","270","270","270","61.526268005371094","61.526268005371094","61.526268005371094"
"15850.5","158","158","158","61.01331329345703","61.01331329345703","61.01331329345703","","","","","",""
"15920.5","","","","","","","271","271","271","61.33634948730469","61.33634948730469","61.33634948730469"
"15950.5","159","159","159","61.078277587890625","61.078277587890625","61.078277587890625","","","","","",""
"16020.5","","","","","","","272","272","272","61.430206298828125","61.430206298828125","61.430206298828125"
"16050.5","160","160","160","61.196929931640625","61.196929931640625","61.196929931640625","","","","","",""
"16120.5","","","","","","","273","273","273","61.52126693725586","61.52126693725586","61.52126693725586"
"16150.5","161","161","161","61.09164810180664","61.09164810180664","61.09164810180664","","","","","",""
"16219.6103515625","","","","","","","274","274","274","61.61928176879883","61.61928176879883","61.61928176879883"
"16250.5","162","162","162","61.11406707763672","61.11406707763672","61.11406707763672","","","","","",""
"16318.580078125","","","","","","","275","275","275","61.62801742553711","61.62801742553711","61.62801742553711"
"16350.5","163","163","163","61.4160270690918","61.4160270690918","61.4160270690918","","","","","",""
"16418.5","","","","","","","276","276","276","61.38407897949219","61.38407897949219","61.38407897949219"
"16450.5","164","164","164","61.17724609375","61.17724609375","61.17724609375","","","","","",""
"16518.4609375","","","","","","","277","277","277","61.533233642578125","61.533233642578125","61.533233642578125"
"16550.5","165","165","165","61.261375427246094","61.261375427246094","61.261375427246094","","","","","",""
"16617.23046875","","","","","","","278","278","278","61.7181282043457","61.7181282043457","61.7181282043457"
"16650.5","166","166","166","60.896026611328125","60.896026611328125","60.896026611328125","","","","","",""
"16715.970703125","","","","","","","279","279","279","61.7595100402832","61.7595100402832","61.7595100402832"
"16750.5","167","167","167","61.24477767944336","61.24477767944336","61.24477767944336","","","","","",""
"16814.400390625","","","","","","","280","280","280","61.56416702270508","61.56416702270508","61.56416702270508"
"16850.5","168","168","168","60.7100944519043","60.7100944519043","60.7100944519043","","","","","",""
"16913.5","","","","","","","281","281","281","61.33634948730469","61.33634948730469","61.33634948730469"
"16950.5","169","169","169","60.88008117675781","60.88008117675781","60.88008117675781","","","","","",""
"17013.5","","","","","","","282","282","282","61.383277893066406","61.383277893066406","61.383277893066406"
"17050.5","170","170","170","61.11109924316406","61.11109924316406","61.11109924316406","","","","","",""
"17113.5","","","","","","","283","283","283","61.444820404052734","61.444820404052734","61.444820404052734"
"17150.5","171","171","171","61.03901672363281","61.03901672363281","61.03901672363281","","","","","",""
"17213.5","","","","","","","284","284","284","61.47433853149414","61.47433853149414","61.47433853149414"
"17250.5","172","172","172","61.116153717041016","61.116153717041016","61.116153717041016","","","","","",""
"17313.5","","","","","","","285","285","285","61.43101119995117","61.43101119995117","61.43101119995117"
"17350.5","173","173","173","61.16408920288086","61.16408920288086","61.16408920288086","","","","","",""
"17413.140625","","","","","","","286","286","286","61.474891662597656","61.474891662597656","61.474891662597656"
"17450.5","174","174","174","60.95402526855469","60.95402526855469","60.95402526855469","","","","","",""
"17512.5","","","","","","","287","287","287","61.38068389892578","61.38068389892578","61.38068389892578"
"17550.5","175","175","175","60.79062271118164","60.79062271118164","60.79062271118164","","","","","",""
"17610.900390625","","","","","","","288","288","288","61.69876480102539","61.69876480102539","61.69876480102539"
"17650.5","176","176","176","60.87105178833008","60.87105178833008","60.87105178833008","","","","","",""
"17709.7109375","","","","","","","289","289","289","61.53460693359375","61.53460693359375","61.53460693359375"
"17750.5","177","177","177","60.84953308105469","60.84953308105469","60.84953308105469","","","","","",""
"17809.5","","","","","","","290","290","290","61.38407897949219","61.38407897949219","61.38407897949219"
"17850.5","178","178","178","60.87593078613281","60.87593078613281","60.87593078613281","","","","","",""
"17908.919921875","","","","","","","291","291","291","61.63924789428711","61.63924789428711","61.63924789428711"
"17950.5","179","179","179","60.97631072998047","60.97631072998047","60.97631072998047","","","","","",""
"18007.5","","","","","","","292","292","292","61.33634948730469","61.33634948730469","61.33634948730469"
"18050.5","180","180","180","60.72259521484375","60.72259521484375","60.72259521484375","","","","","",""
"18107.5","","","","","","","293","293","293","61.47433853149414","61.47433853149414","61.47433853149414"
"18150.5","181","181","181","60.73198318481445","60.73198318481445","60.73198318481445","","","","","",""
"18207.5","","","","","","","294","294","294","61.47602462768555","61.47602462768555","61.47602462768555"
"18250.5","182","182","182","60.70001983642578","60.70001983642578","60.70001983642578","","","","","",""
"18307.5","","","","","","","295","295","295","61.33634948730469","61.33634948730469","61.33634948730469"
"18350.5","183","183","183","60.807044982910156","60.807044982910156","60.807044982910156","","","","","",""
"18406.08984375","","","","","","","296","296","296","61.84599685668945","61.84599685668945","61.84599685668945"
"18450.5","184","184","184","60.77619552612305","60.77619552612305","60.77619552612305","","","","","",""
"18504.66015625","","","","","","","297","297","297","61.59020233154297","61.59020233154297","61.59020233154297"
"18550.5","185","185","185","60.71931838989258","60.71931838989258","60.71931838989258","","","","","",""
"18604.5","","","","","","","298","298","298","61.33634948730469","61.33634948730469","61.33634948730469"
"18650.5","186","186","186","60.76691818237305","60.76691818237305","60.76691818237305","","","","","",""
"18704.5","","","","","","","299","299","299","61.4276123046875","61.4276123046875","61.4276123046875"
"18750.5","187","187","187","60.93495559692383","60.93495559692383","60.93495559692383","","","","","",""
"18850.5","188","188","188","60.765316009521484","60.765316009521484","60.765316009521484","","","","","",""
"18950.5","189","189","189","60.651607513427734","60.651607513427734","60.651607513427734","","","","","",""
"19050.5","190","190","190","60.71725845336914","60.71725845336914","60.71725845336914","","","","","",""
"19150.5","191","191","191","60.69514083862305","60.69514083862305","60.69514083862305","","","","","",""
"19250.5","192","192","192","60.6530876159668","60.6530876159668","60.6530876159668","","","","","",""
"19350.5","193","193","193","61.18779373168945","61.18779373168945","61.18779373168945","","","","","",""
"19450.5","194","194","194","61.08704376220703","61.08704376220703","61.08704376220703","","","","","",""
"19550.5","195","195","195","60.735267639160156","60.735267639160156","60.735267639160156","","","","","",""
"19650.5","196","196","196","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"19750.5","197","197","197","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"19850.5","198","198","198","60.69062042236328","60.69062042236328","60.69062042236328","","","","","",""
"19950.5","199","199","199","60.651607513427734","60.651607513427734","60.651607513427734","","","","","",""
"20050.5","200","200","200","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"20150.5","201","201","201","60.65500259399414","60.65500259399414","60.65500259399414","","","","","",""
"20250.5","202","202","202","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"20350.5","203","203","203","60.83383560180664","60.83383560180664","60.83383560180664","","","","","",""
"20450.5","204","204","204","60.659088134765625","60.659088134765625","60.659088134765625","","","","","",""
"20550.5","205","205","205","60.685062408447266","60.685062408447266","60.685062408447266","","","","","",""
"20650.5","206","206","206","60.746826171875","60.746826171875","60.746826171875","","","","","",""
"20750.5","207","207","207","60.907203674316406","60.907203674316406","60.907203674316406","","","","","",""
"20850.5","208","208","208","60.70895004272461","60.70895004272461","60.70895004272461","","","","","",""
"20950.5","209","209","209","60.649009704589844","60.649009704589844","60.649009704589844","","","","","",""
"21050.5","210","210","210","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"21150.5","211","211","211","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"21250.5","212","212","212","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"21350.5","213","213","213","61.176300048828125","61.176300048828125","61.176300048828125","","","","","",""
"21450.5","214","214","214","60.65568161010742","60.65568161010742","60.65568161010742","","","","","",""
"21550.5","215","215","215","60.96883010864258","60.96883010864258","60.96883010864258","","","","","",""
"21650.5","216","216","216","60.76024627685547","60.76024627685547","60.76024627685547","","","","","",""
"21750.5","217","217","217","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"21850.5","218","218","218","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"21950.5","219","219","219","60.65500259399414","60.65500259399414","60.65500259399414","","","","","",""
"22050.5","220","220","220","60.724510192871094","60.724510192871094","60.724510192871094","","","","","",""
"22150.5","221","221","221","60.79054641723633","60.79054641723633","60.79054641723633","","","","","",""
"22250.5","222","222","222","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"22350.5","223","223","223","60.69062042236328","60.69062042236328","60.69062042236328","","","","","",""
"22450.5","224","224","224","60.65568161010742","60.65568161010742","60.65568161010742","","","","","",""
"22550.5","225","225","225","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"22650.5","226","226","226","60.65240478515625","60.65240478515625","60.65240478515625","","","","","",""
"22750.5","227","227","227","60.70962905883789","60.70962905883789","60.70962905883789","","","","","",""
"22850.5","228","228","228","60.65500259399414","60.65500259399414","60.65500259399414","","","","","",""
"22950.5","229","229","229","60.72259521484375","60.72259521484375","60.72259521484375","","","","","",""
"23050.5","230","230","230","60.68654251098633","60.68654251098633","60.68654251098633","","","","","",""
"23150.5","231","231","231","60.7783088684082","60.7783088684082","60.7783088684082","","","","","",""
"23250.5","232","232","232","60.80902862548828","60.80902862548828","60.80902862548828","","","","","",""
"23350.5","233","233","233","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"23450.5","234","234","234","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"23550.5","235","235","235","60.72111511230469","60.72111511230469","60.72111511230469","","","","","",""
"23650.5","236","236","236","60.68246841430664","60.68246841430664","60.68246841430664","","","","","",""
"23750.5","237","237","237","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"23850.5","238","238","238","60.76617431640625","60.76617431640625","60.76617431640625","","","","","",""
"23950.5","239","239","239","60.649009704589844","60.649009704589844","60.649009704589844","","","","","",""
"24050.5","240","240","240","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"24150.5","241","241","241","60.70962905883789","60.70962905883789","60.70962905883789","","","","","",""
"24250.5","242","242","242","60.67549514770508","60.67549514770508","60.67549514770508","","","","","",""
"24350.5","243","243","243","60.7185173034668","60.7185173034668","60.7185173034668","","","","","",""
"24450.5","244","244","244","60.651607513427734","60.651607513427734","60.651607513427734","","","","","",""
"24550.5","245","245","245","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"24650.5","246","246","246","60.78430938720703","60.78430938720703","60.78430938720703","","","","","",""
"24750.5","247","247","247","60.68845748901367","60.68845748901367","60.68845748901367","","","","","",""
"24850.5","248","248","248","60.66787338256836","60.66787338256836","60.66787338256836","","","","","",""
"24950.5","249","249","249","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"25050.5","250","250","250","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"25150.5","251","251","251","60.649009704589844","60.649009704589844","60.649009704589844","","","","","",""
"25250.5","252","252","252","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"25350.5","253","253","253","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"25450.5","254","254","254","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"25550.5","255","255","255","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"25650.5","256","256","256","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"25750.5","257","257","257","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"25850.5","258","258","258","60.651607513427734","60.651607513427734","60.651607513427734","","","","","",""
"25950.5","259","259","259","60.77811050415039","60.77811050415039","60.77811050415039","","","","","",""
"26050.5","260","260","260","60.72370910644531","60.72370910644531","60.72370910644531","","","","","",""
"26150.5","261","261","261","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"26250.5","262","262","262","60.65500259399414","60.65500259399414","60.65500259399414","","","","","",""
"26350.5","263","263","263","60.68845748901367","60.68845748901367","60.68845748901367","","","","","",""
"26450.5","264","264","264","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"26550.5","265","265","265","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"26650.5","266","266","266","60.659088134765625","60.659088134765625","60.659088134765625","","","","","",""
"26750.5","267","267","267","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"26850.5","268","268","268","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"26950.5","269","269","269","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"27050.5","270","270","270","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"27150.5","271","271","271","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"27250.5","272","272","272","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"27350.5","273","273","273","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"27450.5","274","274","274","60.871150970458984","60.871150970458984","60.871150970458984","","","","","",""
"27550.5","275","275","275","60.672096252441406","60.672096252441406","60.672096252441406","","","","","",""
"27650.5","276","276","276","60.67194747924805","60.67194747924805","60.67194747924805","","","","","",""
"27750.5","277","277","277","60.70392608642578","60.70392608642578","60.70392608642578","","","","","",""
"27850.5","278","278","278","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"27950.5","279","279","279","60.65500259399414","60.65500259399414","60.65500259399414","","","","","",""
"28050.5","280","280","280","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"28150.5","281","281","281","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"28250.5","282","282","282","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"28350.5","283","283","283","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"28450.5","284","284","284","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"28550.5","285","285","285","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"28650.5","286","286","286","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"28750.5","287","287","287","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"28850.5","288","288","288","60.649009704589844","60.649009704589844","60.649009704589844","","","","","",""
"28950.5","289","289","289","60.651607513427734","60.651607513427734","60.651607513427734","","","","","",""
"29050.5","290","290","290","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"29150.5","291","291","291","60.65240478515625","60.65240478515625","60.65240478515625","","","","","",""
"29250.5","292","292","292","60.711544036865234","60.711544036865234","60.711544036865234","","","","","",""
"29350.5","293","293","293","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"29450.5","294","294","294","60.67194747924805","60.67194747924805","60.67194747924805","","","","","",""
"29550.5","295","295","295","60.61555480957031","60.61555480957031","60.61555480957031","","","","","",""
"29650.5","296","296","296","60.65568161010742","60.65568161010742","60.65568161010742","","","","","",""
"29750.5","297","297","297","60.6530876159668","60.6530876159668","60.6530876159668","","","","","",""
"29850.5","298","298","298","60.68913650512695","60.68913650512695","60.68913650512695","","","","","",""
"29950.5","299","299","299","60.672096252441406","60.672096252441406","60.672096252441406","","","","","",""
